,职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
174,Java开发工程师,北京网安通达科技有限公司,11500.0,北京·昌平区,1年,大专,民营,,计算机软件,https://jobs.51job.com/cangzhou/146260510.html?s=sou_sou_soulb&t=0_0&req=87dd3fddbb2535f36fd0010035b96167,https://jobs.51job.com/all/coVDUBYF87Az1WMAJgUTA.html
175,Java工程师,上海启略网络科技有限公司,14000.0,上海·浦东新区,3-4年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shanghai/145341299.html?s=sou_sou_soulb&t=0_0&req=368572fb7423b6365101b43c78e19c36,https://jobs.51job.com/all/coA2FVOF81UWgEZQdlXTA.html
176,Java开发工程师,深圳汐帆信息科技有限公司,15000.0,深圳·福田区,3-4年,大专,民营,少于50人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shenzhen/148324338.html?s=sou_sou_soulb&t=0_0&req=0a9081a3b2dfb0af8d41ffa96dc43239,https://jobs.51job.com/all/coUTMHagRiU2lRMQZhUj8.html
177,JAVA开发工程师 14薪(149215),上海艾杰飞人力资源有限公司,15000.0,上海,3-4年,大专,外资（非欧美）,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/145681921.html?s=sou_sou_soulb&t=0_0&req=e53d341161d65d4aac0322da05135d6c,https://jobs.51job.com/all/coUjUCb141DzZSNwBkBmA.html
178,总公司-信息技术部-java开发工程师,陆家嘴国泰人寿保险有限责任公司,15500.0,上海·浦东新区,2年,本科,合资,500-1000人,保险,https://jobs.51job.com/shanghai/122538282.html?s=sou_sou_soulb&t=0_0&req=e53d341161d65d4aac0322da05135d6c,https://jobs.51job.com/all/coUzFSNwRhATsPbA1sVDA.html
179,高级Java开发工程师,成都拓达聚思力信息技术有限公司,8750.0,成都,3-4年,本科,外资（欧美）,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/136651465.html?s=sou_sou_soulb&t=0_0&req=e53d341161d65d4aac0322da05135d6c,https://jobs.51job.com/all/coBWJWNVU2BzBWMQBjVzY.html
180,Java后台开发,上海姚际信息科技有限公司,12000.0,上海·徐汇区,2年,本科,民营,,互联网/电子商务,https://jobs.51job.com/shanghai/135687947.html?s=sou_sou_soulb&t=0_0&req=e53d341161d65d4aac0322da05135d6c,https://jobs.51job.com/all/coB2cGZVQwAzVSMwZiB2o.html
181,后端工程师(JAVA),南方工业技术研究院（深圳）,9000.0,深圳·宝安区,2年,本科,事业单位,50-150人,学术/科研,https://jobs.51job.com/shenzhen/139658930.html?s=sou_sou_soulb&t=0_0&req=0cf920944cc8982e3b473981bfc83d14,https://jobs.51job.com/all/coUzNQPVc8ATYFZQNiXTg.html
182,Java中级开发工程师,上海紊菀科技有限公司,8600.0,上海·静安区,3-4年,本科,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/138726736.html?s=sou_sou_soulb&t=0_0&req=4e29776927a4a9fd3a6f8a546724a6a1,https://jobs.51job.com/all/coAWAGYgBiAD9SMw1rXDk.html
183,Java开发工程师（驻点南沙）,广州大白互联网科技有限公司,15500.0,广州·海珠区,3-4年,本科,民营,50-150人,计算机硬件,https://jobs.51job.com/guangzhou/143368887.html?s=sou_sou_soulb&t=0_0&req=4e29776927a4a9fd3a6f8a546724a6a1,https://jobs.51job.com/all/coB2IFZlc2BjsCZ1E1BmY.html
184,Java开发工程师,深圳市车益图科技有限公司,14500.0,深圳·龙岗区,3-4年,大专,民营,少于50人,互联网/电子商务,https://jobs.51job.com/shenzhen/134288941.html?s=sou_sou_soulb&t=0_0&req=4e29776927a4a9fd3a6f8a546724a6a1,https://jobs.51job.com/all/coBWdWMQNoVGxRPFA3VDg.html
185,java开发工程师-外派京东,杭州博彦信息技术有限公司,9550.0,北京·通州区,3-4年,大专,民营,5000-10000人,计算机软件,https://jobs.51job.com/beijing/148362708.html?s=sou_sou_soulb&t=0_0&req=4e29776927a4a9fd3a6f8a546724a6a1,https://jobs.51job.com/all/coUzdWNARkAjwGYAdiBWc.html
186,Java开发工程师（高级）,广州慧扬健康科技有限公司,11500.0,广州·天河区,5-7年,本科,民营,150-500人,医疗/护理/卫生,https://jobs.51job.com/guangzhou/134239085.html?s=sou_sou_soulb&t=0_0&req=fdf83dd4d22ac15abb828332ce3f5cca,https://jobs.51job.com/all/coAmBdPVcxU25RPQBkAmU.html
187,国内java高级软件工程师,上海正斯信息技术有限公司,8300.0,上海·徐汇区,3-4年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/129937870.html?s=sou_sou_soulb&t=0_0&req=c59967e9ed197600b24b533235c8a994,https://jobs.51job.com/all/coVTdVMQNoBzlVNgdmAGI.html
188,Java高级开发工程师(研发中心),广州博纳信息技术有限公司,17500.0,广州,3-4年,本科,民营,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/138944613.html?s=sou_sou_soulb&t=0_0&req=f4824387a899abcf4fd5a59fe4894e50,https://jobs.51job.com/all/coVTFUMlY1BD0GZQxqXTs.html
189,Java中级开发工程师,上海合煌能源科技有限公司,13500.0,上海·虹口区,3-4年,本科,民营,少于50人,新能源,https://jobs.51job.com/shanghai/76001655.html?s=sou_sou_soulb&t=0_0&req=e494be2de4a0fd791e2a0bca103ca2a0,https://jobs.51job.com/all/coUzYGZwRmAD9SNwZmVDM.html
190,Java开发工程师,广州以大计算机科技有限公司,10500.0,广州·天河区,2年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/78727249.html?s=sou_sou_soulb&t=0_0&req=15ac7c0e655bcb5a4b0d629e645816b7,https://jobs.51job.com/all/coAmYCZgJgBj8EYgBgUjU.html
191,Java中级开发工程师（深圳）,凯通科技股份有限公司,17500.0,深圳·南山区,3-4年,本科,民营,150-500人,,https://jobs.51job.com/shenzhen/146450389.html?s=sou_sou_soulb&t=0_0&req=80ab3cf18ab8aa3e891a322467a7c20c,https://jobs.51job.com/all/coBmEBZVczDjUHZwNm.html
192,java服务端程序4年,上海成蹊信息科技有限公司,11250.0,上海·徐汇区,3-4年,本科,民营,150-500人,互联网/电子商务,https://jobs.51job.com/shanghai/135530212.html?s=sou_sou_soulb&t=0_0&req=e53d341161d65d4aac0322da05135d6c,https://jobs.51job.com/all/coBGECZF81BzgAZgJlAWY.html
193,Java开发工程师,希亚思（上海）信息技术有限公司,12000.0,上海·杨浦区,3-4年,大专,外资（非欧美）,50-150人,,https://jobs.51job.com/shanghai/136731630.html?s=sou_sou_soulb&t=0_0&req=198cfaec4a01806a9a758ecc8a9eda67,https://jobs.51job.com/all/coB2BWMAdkUmtWMgVi.html
194,Java开发工程师,内蒙古钛驰新迪商务有限公司,11500.0,北京·朝阳区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/handan/141354397.html?s=sou_sou_soulb&t=0_0&req=997c71278c471bc67f2986586d6a084e,https://jobs.51job.com/all/coVDVXMFIxVmAOaQZlBWU.html
195,java开发-成都银行驻场开发,成都高伟达信息技术有限公司,14500.0,成都·高新区,3-4年,本科,已上市,1000-5000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/148057761.html?s=sou_sou_soulb&t=0_0&req=2670c0637719706f87000cf7e7755627,https://jobs.51job.com/all/coAGNUMwJiBT9WOlQ2XTw.html
196,Java服务器开发工程师,深圳市康立生物医疗有限公司,17500.0,深圳·宝安区,2年,本科,民营,150-500人,医疗设备/器械,https://jobs.51job.com/shenzhen/147914824.html?s=sou_sou_soulb&t=0_0&req=f1d90fe7e6710c88288c915a9de3c876,https://jobs.51job.com/all/coCW1cPwdgATkDZANgXD4.html
197,Java,光谷动力（北京）科技有限公司,10000.0,北京,1年,大专,民营,,计算机软件,https://jobs.51job.com/beijing/148402946.html?s=sou_sou_soulb&t=0_0&req=f1d90fe7e6710c88288c915a9de3c876,https://jobs.51job.com/all/coAWBTP1Q3DzkGY1EwUTI.html
198,Java开发工程师(Y9550),深圳市欧瑞博科技股份有限公司,8750.0,深圳·南山区,3-4年,本科,民营,500-1000人,计算机硬件,https://jobs.51job.com/shenzhen/148404511.html?s=sou_sou_soulb&t=0_0&req=f1d90fe7e6710c88288c915a9de3c876,https://jobs.51job.com/all/coCGwFZgBjBjFWNAVlUTc.html
199,Java工程师,恩斯迈电子（深圳）有限公司,15000.0,深圳,1年,大专,外资（非欧美）,1000-5000人,计算机硬件,https://jobs.51job.com/shenzhen/109524514.html?s=sou_sou_soulb&t=0_0&req=c59967e9ed197600b24b533235c8a994,https://jobs.51job.com/all/coUjZRNwNiDjUFYQxoXDs.html
200,java开发工程师（急聘）,上海兴候信息科技有限公司,17500.0,上海·宝山区,3-4年,本科,合资,150-500人,计算机软件,https://jobs.51job.com/shanghai/39925999.html?s=sou_sou_soulb&t=0_0&req=c8ace8b18fb853d15d2cc23bc21dc822,https://jobs.51job.com/all/coVTQGZwdlVGsHYwdg.html
201,数字信息事业部-JAVA开发工程师,湖南高速信息科技有限公司,14000.0,长沙·开福区,5-7年,本科,国企,150-500人,,https://jobs.51job.com/shenzhen/148426149.html?s=sou_sou_soulb&t=0_1&req=c8ace8b18fb853d15d2cc23bc21dc822,https://jobs.51job.com/all/coVTRcPgBiAD1UNgBnUTY.html
202,Java全栈工程师,广州华立科技股份有限公司,15000.0,广州·番禺区,5-7年,大专,外资（非欧美）,150-500人,多元化业务集团公司,https://jobs.51job.com/guangzhou/148438423.html?s=sou_sou_soulb&t=0_0&req=c8ace8b18fb853d15d2cc23bc21dc822,https://jobs.51job.com/all/coVTFSMFMyBDlSNAZgAGM.html
203,JAVA架构师,广州市天工远科计算机科技有限公司,25000.0,广州·天河区,5-7年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/126158752.html?s=sou_sou_soulb&t=0_0&req=0cf920944cc8982e3b473981bfc83d14,https://jobs.51job.com/all/coUzRdMFM3DzIFZ1A3.html
204,Java开发工程师,京北方信息技术股份有限公司,18000.0,深圳·福田区,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/135612855.html?s=sou_sou_soulb&t=0_0&req=5eb2f585074bdeb4c5f92cdb51044386,https://jobs.51job.com/all/coUTVdOlQzU2pWNFcyUDw.html
205,大数据项目JAVA开发工程师 -03,上海复深蓝软件股份有限公司,11250.0,上海·徐汇区,3-4年,本科,已上市,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/127198142.html?s=sou_sou_soulb&t=0_0&req=03ad68717ce8c6a4bc35f72cd49cbda9,https://jobs.51job.com/all/coA2RXMwBhBzsGYFMz.html
206,Java开发工程师,希亚思（上海）信息技术有限公司,12000.0,上海·杨浦区,3-4年,大专,外资（非欧美）,50-150人,,https://jobs.51job.com/shanghai/136731630.html?s=sou_sou_soulb&t=0_0&req=5f04758f8da62f2bc90f48e6fc0af153,https://jobs.51job.com/all/coB2BWMAdkUmtWMgVi.html
207,Java开发工程师（双休）,广州律达人互联网科技有限公司,10500.0,广州·黄埔区,无需经验,大专,民营,,计算机软件,https://jobs.51job.com/guangzhou/148365345.html?s=sou_sou_soulb&t=0_0&req=e5c85b67d04da00012c999f70bd21687,https://jobs.51job.com/all/coAmICb1M5U2hSNANjAGY.html
208,Java开发工程师,上海电信科技发展有限公司,18000.0,上海·杨浦区,3-4年,本科,已上市,500-1000人,通信/电信/网络设备,https://jobs.51job.com/shanghai/138814450.html?s=sou_sou_soulb&t=0_0&req=368572fb7423b6365101b43c78e19c36,https://jobs.51job.com/all/coA2RSMgJnUmQGZFYwAmA.html
209,Java开发工程师,内蒙古钛驰新迪商务有限公司,11500.0,北京·朝阳区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/handan/141750918.html?s=sou_sou_soulb&t=0_0&req=87dd3fddbb2535f36fd0010035b96167,https://jobs.51job.com/all/coVDVXMFIxVmAOaQZlBWU.html
210,中级Java开发工程师（双休）,广州康铭信息科技有限公司,12500.0,广州·天河区,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/141598935.html?s=sou_sou_soulb&t=0_0&req=0a9081a3b2dfb0af8d41ffa96dc43239,https://jobs.51job.com/all/coBWVQMl47AT8PagBlUDE.html
211,Java软件工程师-运通国际,广州广电运通金融电子股份有限公司,12500.0,广州·黄埔区,3-4年,本科,已上市,10000人以上,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/145203342.html?s=sou_sou_soulb&t=0_0&req=ad98f152e2621ab16fd08555bfdcafe1,https://jobs.51job.com/all/coVjJTPwVgUWgDZgVlUzc.html
212,高级java开发工程师,上海捷依通信科技有限公司,8750.0,上海·嘉定区,3-4年,大专,民营,50-150人,通信/电信运营、增值服务,https://jobs.51job.com/shanghai/124673051.html?s=sou_sou_soulb&t=0_0&req=f1d90fe7e6710c88288c915a9de3c876,https://jobs.51job.com/all/coBGABYF49BTgHZlA2AmU.html
213,Java高级开发工程师,广州力麒智能科技有限公司,15000.0,广州·黄埔区,3-4年,大专,民营,150-500人,计算机硬件,https://jobs.51job.com/guangzhou/138967667.html?s=sou_sou_soulb&t=0_0&req=272453eb61345482028563c7463dac90,https://jobs.51job.com/all/coBmJXMwNhBj5WNQdjAWU.html
214,Java开发工程师,江苏锦中控股集团有限公司,15000.0,苏州·苏州工业园区,2年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/beijing/148419022.html?s=sou_sou_soulb&t=0_1&req=e1a647c9bef345f116a462e2e3ce7f64,https://jobs.51job.com/all/coAmMCZAdlVmBRNgNgVjU.html
215,Java开发工程师,智诚计算机辅助设计（深圳）有限公司,15000.0,深圳·罗湖区,2年,大专,外资（非欧美）,150-500人,计算机软件,https://jobs.51job.com/shenzhen/148314780.html?s=sou_sou_soulb&t=0_0&req=f4824387a899abcf4fd5a59fe4894e50,https://jobs.51job.com/all/coB2hUNgVjBDhWN1M0.html
216,高级Java开发工程师,深圳市紫川软件有限公司,9550.0,深圳·福田区,8-9年,本科,民营,500-1000人,,https://jobs.51job.com/shenzhen/116576477.html?s=sou_sou_soulb&t=0_0&req=e1aa38cd762578cbbf60665c93537c47,https://jobs.51job.com/all/coBGNVNVMzUW8GYAVkBWk.html
217,java开发工程师（全栈）,上海市安装工程集团有限公司,16500.0,上海,5-7年,本科,国企,1000-5000人,建筑/建材/工程,https://jobs.51job.com/shanghai/148102241.html?s=sou_sou_soulb&t=0_0&req=c8ace8b18fb853d15d2cc23bc21dc822,https://jobs.51job.com/all/coBGZcOFQ-DzMHZwBhBmI.html
218,Java高级工程师,上海西虹桥导航技术有限公司,15000.0,上海·青浦区,3-4年,本科,合资,50-150人,计算机软件,https://jobs.51job.com/shanghai/145227872.html?s=sou_sou_soulb&t=0_0&req=7dcd6e1a4776731d73c7658919d8cdcc,https://jobs.51job.com/all/coVTYBY1U-VWMCYFQ0Vzc.html
219,Java中级开发工程师,上海麒至智能科技有限公司,10000.0,上海·杨浦区,3-4年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/135803971.html?s=sou_sou_soulb&t=0_0&req=198cfaec4a01806a9a758ecc8a9eda67,https://jobs.51job.com/all/coVDYGalIwVmoEZABkVTg.html
220,Java高级开发工程师,广州知识链网络科技有限公司,18000.0,广州·天河区,8-9年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/guangzhou/139246034.html?s=sou_sou_soulb&t=0_0&req=80ab3cf18ab8aa3e891a322467a7c20c,https://jobs.51job.com/all/coVTZVOFM3VWsPaVA2UTQ.html
221,Java开发工程师,广东星凡信息科技传媒有限公司,15000.0,广州·天河区,3-4年,本科,民营,少于50人,公关/市场推广/会展,https://jobs.51job.com/guangzhou/141440086.html?s=sou_sou_soulb&t=0_0&req=997c71278c471bc67f2986586d6a084e,https://jobs.51job.com/all/coVTFTM1U0Bz9VNQRiVTk.html
222,高级JAVA工程师(交行w) (MJ008541),神州数码信息服务股份有限公司,8200.0,上海·长宁区,3-4年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/shanghai/146134177.html?s=sou_sou_soulb&t=0_0&req=15ac7c0e655bcb5a4b0d629e645816b7,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
223,Java开发工程师,内蒙古钛驰新迪商务有限公司,11500.0,北京·朝阳区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/harbin/141369255.html?s=sou_sou_soulb&t=0_0&req=d4b0bcc98528598f00b715aef49e27a2,https://jobs.51job.com/all/coVDVXMFIxVmAOaQZlBWU.html
224,Java开发工程师,成都创兴卓越科技有限公司,9000.0,成都·高新区,2年,本科,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/140455163.html?s=sou_sou_soulb&t=0_0&req=e53d341161d65d4aac0322da05135d6c,https://jobs.51job.com/all/coBGVSNFY1BzoHYwRvXT8.html
225,Java中级开发工程师,上海九影网络科技有限公司,12500.0,上海·浦东新区,2年,本科,民营,少于50人,网络游戏,https://jobs.51job.com/shanghai/110382643.html?s=sou_sou_soulb&t=0_0&req=b87e9636988093ea98bc2a590748a6f1,https://jobs.51job.com/all/coAWMFYAVkVWlSMVA3UD0.html
226,JAVA软件工程师,苏州维莱科软件有限公司,11250.0,上海·嘉定区,3-4年,大专,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/104952540.html?s=sou_sou_soulb&t=0_0&req=03ad68717ce8c6a4bc35f72cd49cbda9,https://jobs.51job.com/all/coAGUHY1QzATsOYlAzBmM.html
227,Java高级开发工程师,神州数码信息服务股份有限公司,11150.0,上海·浦东新区,5-7年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/shanghai/147159874.html?s=sou_sou_soulb&t=0_0&req=c77a2612d953205784c7bd898d55034f,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
228,java服务端程序（4年经验）,上海成蹊信息科技有限公司,11500.0,上海·徐汇区,3-4年,本科,民营,150-500人,互联网/电子商务,https://jobs.51job.com/shanghai/137569464.html?s=sou_sou_soulb&t=0_0&req=c77a2612d953205784c7bd898d55034f,https://jobs.51job.com/all/coBGECZF81BzgAZgJlAWY.html
229,JAVA高级开发工程师/技术经理,广州市康尔健药业有限公司,11100.0,广州·荔湾区,5-7年,大专,民营,少于50人,批发/零售,https://jobs.51job.com/guangzhou/148102682.html?s=sou_sou_soulb&t=0_0&req=c59967e9ed197600b24b533235c8a994,https://jobs.51job.com/all/coAGAFZlQ_BD9WMw1rUzI.html
230,Java开发工程师,上海广亿信息技术有限公司,17000.0,上海·静安区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/148425635.html?s=sou_sou_soulb&t=0_0&req=c8ace8b18fb853d15d2cc23bc21dc822,https://jobs.51job.com/all/coBWEHZwNpBT0FY1E2Uzc.html
231,高级Java-唯品会,广东南油对外服务有限公司,14500.0,广州·海珠区,3-4年,大专,国企,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/guangzhou/148335278.html?s=sou_sou_soulb&t=0_0&req=f4824387a899abcf4fd5a59fe4894e50,https://jobs.51job.com/all/coUTVdOFU-ATwDZlQ1BmI.html
232,Java开发（成都）,南京易联阳光信息技术股份有限公司,15000.0,成都,3-4年,本科,民营,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/147458415.html?s=sou_sou_soulb&t=0_0&req=f4824387a899abcf4fd5a59fe4894e50,https://jobs.51job.com/all/coB2UFYV8_VWxSP1YzUzE.html
233,Java高级开发工程师,上海源墨健康管理有限公司,9750.0,上海·徐汇区,3-4年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shanghai/133183633.html?s=sou_sou_soulb&t=0_0&req=e494be2de4a0fd791e2a0bca103ca2a0,https://jobs.51job.com/all/coA2MHYV44Bj8ObwJiVzY.html
234,Java中级开发工程师,上海麒至智能科技有限公司,10000.0,上海·杨浦区,3-4年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/135803971.html?s=sou_sou_soulb&t=0_0&req=5f04758f8da62f2bc90f48e6fc0af153,https://jobs.51job.com/all/coVDYGalIwVmoEZABkVTg.html
235,Java初级开发工程师,上海联物信息科技有限公司,11500.0,上海·闵行区,1年,本科,民营,少于50人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/70762314.html?s=sou_sou_soulb&t=0_0&req=e5c85b67d04da00012c999f70bd21687,https://jobs.51job.com/all/coUzdWOwRgVmkEZQdmXTk.html
236,Java,光谷动力（北京）科技有限公司,10000.0,北京,1年,大专,民营,,计算机软件,https://jobs.51job.com/beijing/148402946.html?s=sou_sou_soulb&t=0_0&req=368572fb7423b6365101b43c78e19c36,https://jobs.51job.com/all/coAWBTP1Q3DzkGY1EwUTI.html
237,Java开发工程师-03-吉,上海复深蓝软件股份有限公司,17500.0,上海·浦东新区,3-4年,本科,已上市,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/137549055.html?s=sou_sou_soulb&t=0_0&req=87dd3fddbb2535f36fd0010035b96167,https://jobs.51job.com/all/coA2RXMwBhBzsGYFMz.html
238,Java开发工程师,东莞市恒亚罗斯计算机科技有限公司,7500.0,东莞·虎门镇,2年,大专,民营,150-500人,计算机软件,https://jobs.51job.com/shenzhen/144651565.html?s=sou_sou_soulb&t=0_1&req=0a9081a3b2dfb0af8d41ffa96dc43239,https://jobs.51job.com/all/coUjdXMABjDjRRNgRhUz4.html
239,Java开发(银行)杭州,上海复深蓝软件股份有限公司,8600.0,杭州,3-4年,本科,已上市,1000-5000人,计算机软件,https://jobs.51job.com/beijing/148047082.html?s=sou_sou_soulb&t=0_1&req=ad98f152e2621ab16fd08555bfdcafe1,https://jobs.51job.com/all/coA2RXMwBhBzsGYFMz.html
240,JAVA开发工程师,上海联泉智能科技有限公司,15000.0,上海·闵行区,1年,本科,民营,50-150人,汽车零配件,https://jobs.51job.com/shanghai/76704463.html?s=sou_sou_soulb&t=0_0&req=f1d90fe7e6710c88288c915a9de3c876,https://jobs.51job.com/all/coAWRUN146BT4CYAdmUTE.html
241,JAVA全栈工程师,上海铧盛计算机系统科技有限公司,8750.0,上海·闵行区,5-7年,本科,民营,少于50人,计算机硬件,https://jobs.51job.com/shanghai/127607932.html?s=sou_sou_soulb&t=0_0&req=e1a647c9bef345f116a462e2e3ce7f64,https://jobs.51job.com/all/coUTYCZABrUWsDY1c1VDY.html
242,Java中级工程师,彩迅工业（深圳）有限公司,15000.0,中山·民众镇,3-4年,大专,民营,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/147510313.html?s=sou_sou_soulb&t=0_1&req=272453eb61345482028563c7463dac90,https://jobs.51job.com/all/coVTEAZlE6UmoCZ1YyAWQ.html
