,职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
83,c/c++软件开发,上海网擎信息系统有限公司,9500.0,上海·杨浦区,3-4年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/guangzhou/146822191.html?s=sou_sou_soulb&t=0_0&req=9d02555ffcf2f85365b5b1fef7c3305d,https://jobs.51job.com/all/coB2ZSNVI2BTpSNAFnVjA.html
84,HR Specialist-C&B,浩楷（上海）企业管理咨询有限公司,10000.0,上海·虹口区,2年,大专,民营,少于50人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/140798808.html?s=sou_sou_soulb&t=0_0&req=2c914ec66e1a5125750cf11903d661c9,https://jobs.51job.com/all/coAGMGalIwADxVNABlVDk.html
85,日均800急招C照小货车司机,广州市润达物流有限公司,13500.0,广州·番禺区,无需经验,,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/146838242.html?s=sou_sou_soulb&t=0_0&req=2c914ec66e1a5125750cf11903d661c9,https://jobs.51job.com/all/coVTQFZQRnVmBTMwFrUDA.html
86,物联网软件产品经理（To C）,华普特科技（深圳）股份有限公司,10150.0,深圳·宝安区,3-4年,本科,已上市,150-500人,互联网/电子商务,https://jobs.51job.com/shenzhen/148047233.html?s=sou_sou_soulb&t=0_0&req=22c1aa1e1fe046e1570a682716aa4d42,https://jobs.51job.com/all/coCGxcPFM1Bz1VNgRlBms.html
87,Overseas HRBP--C & B,富士康科技集团准时达供应链管理(深圳总部),20000.0,上海·长宁区,3-4年,本科,外资（非欧美）,5000-10000人,贸易/进出口,https://jobs.51job.com/shanghai/147073929.html?s=sou_sou_soulb&t=0_0&req=22c1aa1e1fe046e1570a682716aa4d42,https://jobs.51job.com/all/coVDFWNQRmVm1RNlcxVDM.html
88,B\C证驾驶员,上海钟盈企业发展有限公司,4250.0,上海·宝山区,1年,初中及以下,民营,1000-5000人,外包服务,https://jobs.51job.com/shanghai/144680753.html?s=sou_sou_soulb&t=0_0&req=8dd5e31fc6178c4dab168378fa3b39c1,https://jobs.51job.com/all/coBWABYARiAD4CYFQ3UjI.html
89,C端供应链管理,四川省利拓汽配有限公司,8000.0,成都·青羊区,1年,本科,国企,50-150人,贸易/进出口,https://jobs.51job.com/chengdu/146486311.html?s=sou_sou_soulb&t=0_0&req=14b7864e3f8f45bd62f862d68e9e5941,https://jobs.51job.com/all/coA2FRMAVkU2lVNANgAWA.html
90,不用装卸/月均15K/C照货运司机,广州市润达物流有限公司,13500.0,佛山·南海区,无需经验,,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/145863968.html?s=sou_sou_soulb&t=0_1&req=14b7864e3f8f45bd62f862d68e9e5941,https://jobs.51job.com/all/coVTQFZQRnVmBTMwFrUDA.html
91,Linux c 开发工程师,"Sytrons Technology Co.,Ltd. 思信电子科技有限公司",15000.0,成都·天府新区,2年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/chengdu/146101454.html?s=sou_sou_soulb&t=0_0&req=c3bff4886f7a8d21e897d04a6d19b83a,https://jobs.51job.com/all/coAWQFZANhAjkBZAZnVTM.html
92,C/C++开发工程师,文思海辉技术有限公司,18500.0,上海·闵行区,5-7年,大专,外资（欧美）,10000人以上,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/143307990.html?s=sou_sou_soulb&t=0_0&req=d56bf483b96eed08c6190907ecb028ea,https://jobs.51job.com/all/coUjcCYFE2ATsCY1YyVjs.html
93,单片机硬件工程师（C\C++）,深圳信瑞新能源科技有限公司,7200.0,深圳·宝安区,5-7年,大专,民营,少于50人,新能源,https://jobs.51job.com/shenzhen/145558525.html?s=sou_sou_soulb&t=0_0&req=2c914ec66e1a5125750cf11903d661c9,https://jobs.51job.com/all/coBGZcPwNlVGgGZVY1BWk.html
94,C/C++软件测试工程师,商飞软件有限公司,15000.0,成都·天府新区,3-4年,本科,国企,150-500人,计算机软件,https://jobs.51job.com/chengdu/130715270.html?s=sou_sou_soulb&t=0_0&req=604a3d85d568b6cdc33ac3b6ef4eb742,https://jobs.51job.com/all/coBWUBYQBhVGIAZAVlXTg.html
95,C开发工程师,京北方信息技术股份有限公司上海分公司,19000.0,上海,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/148376441.html?s=sou_sou_soulb&t=0_0&req=22c1aa1e1fe046e1570a682716aa4d42,https://jobs.51job.com/all/coVDBQNwViBDNWMgNlXDs.html
96,驾驶员C照,四川安顺易达物流有限公司,7500.0,成都,1年,,民营,500-1000人,交通/运输/物流,https://jobs.51job.com/chengdu/144934692.html?s=sou_sou_soulb&t=0_0&req=74d18df95e8bc16d130e86153dfe8774,https://jobs.51job.com/all/coBWRXMFIxADZUN1QyUTA.html
97,C/C++软件开发工程师(J10317),中国大恒（集团）有限公司北京图像视觉技术分公司,8750.0,北京·海淀区,2年,本科,民营,500-1000人,仪器仪表/工业自动化,https://jobs.51job.com/beijing/147597197.html?s=sou_sou_soulb&t=0_0&req=51114fdc85498766b42bdc2b62122feb,https://jobs.51job.com/all/coUjZdPAViDjJSN1M5UDM.html
98,招C 1证专车司机,上海杰华汽车租赁有限公司,13000.0,上海·宝山区,无需经验,,民营,50-150人,租赁服务,https://jobs.51job.com/taicang/144153652.html?s=sou_sou_soulb&t=0_0&req=c9d9113b4284e34232fae88cf3ac21a5,https://jobs.51job.com/all/coVTVXOlI5VW8DZlcyVzM.html
99,C开发（广州） (MJ008044),神州数码信息服务股份有限公司,10250.0,广州,5-7年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/142075266.html?s=sou_sou_soulb&t=0_0&req=8dd5e31fc6178c4dab168378fa3b39c1,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
100,C臂产品销售专员 (R3699880),GE医疗集团,13457.0,北京,5-7年,本科,外资（欧美）,5000-10000人,,http://ge.51job.com/sc/jobdetail.html?jobid=146949301,http://ge.51job.com
101,软件设计师（C开发）,国科量子通信网络有限公司,8750.0,广州,3-4年,本科,国企,150-500人,通信/电信运营、增值服务,https://jobs.51job.com/guangzhou/147816307.html?s=sou_sou_soulb&t=0_0&req=14b7864e3f8f45bd62f862d68e9e5941,https://jobs.51job.com/all/coBGVTMl88VWpTPgBhBWU.html
102,Linux C/C++资深 软件开发工程师,江苏树实科技有限公司,11750.0,上海·黄浦区,5-7年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/138969997.html?s=sou_sou_soulb&t=0_0&req=14b7864e3f8f45bd62f862d68e9e5941,https://jobs.51job.com/all/coAWIFYl85UmoAZlA6UzA.html
103,C照司机（物流）,上海敬旺物流有限公司,8000.0,上海·嘉定区,2年,初中及以下,民营,少于50人,交通/运输/物流,https://jobs.51job.com/shanghai/146182896.html?s=sou_sou_soulb&t=0_0&req=9d02555ffcf2f85365b5b1fef7c3305d,https://jobs.51job.com/all/coVjNRM140DjRVNlA3XDg.html
104,高级销售主任——C-Touch,励展博览集团,9000.0,上海,2年,本科,外资（欧美）,500-1000人,公关/市场推广/会展,https://jobs.51job.com/shanghai/148412479.html?s=sou_sou_soulb&t=0_0&req=4186edbe229e1051294b00fb0da078a2,https://jobs.51job.com/all/coVDACYVE6UWdTNFQ3AWM.html
105,"嵌入式软件开发工程师(C/C++, Linux)",上海欣诺通信技术股份有限公司,15000.0,上海·松江区,2年,本科,民营,500-1000人,通信/电信/网络设备,https://jobs.51job.com/shanghai/75316266.html?s=sou_sou_soulb&t=0_0&req=22c1aa1e1fe046e1570a682716aa4d42,https://jobs.51job.com/all/coUTVRNwNoBjkBYwBgAGM.html
106,C/C++开发工程师,深圳市诺然美泰科技股份有限公司,8750.0,深圳·坪山区,3-4年,本科,民营,150-500人,贸易/进出口,https://jobs.51job.com/shenzhen/146844370.html?s=sou_sou_soulb&t=0_0&req=c3bff4886f7a8d21e897d04a6d19b83a,https://jobs.51job.com/all/coAmcAYlQwU2pUOVExXDs.html
107,c/c++开发工程师-可毕业生,上海英迈吉东影图像设备有限公司,11500.0,上海,无需经验,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/148030111.html?s=sou_sou_soulb&t=0_0&req=83b3ecc20bd0eb2adc8bca9e768aeff5,https://jobs.51job.com/all/coVjEFYFc9DjBVMgdgUz8.html
108,税务会计,85度c,7000.0,上海·徐汇区,2年,大专,外资（非欧美）,10000人以上,餐饮业,https://jobs.51job.com/shanghai/131780810.html?s=sou_sou_soulb&t=0_0&req=708085d49f98647af57e1db05b6aa846,https://jobs.51job.com/all/coBmJQNVEzBToPagBhVjA.html
109,高级前端工程师（电商-C端方向）,上海芮想信息科技有限公司,11750.0,上海·黄浦区,3-4年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/148383078.html?s=sou_sou_soulb&t=0_0&req=37385b8797fb18b99ee25cf60d868a9b,https://jobs.51job.com/all/coB2RSNVA3AzlRPFY0XDE.html
110,C/C++开发工程师,上海阅维科技股份有限公司,7750.0,上海·静安区,3-4年,大专,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/shanghai/106440819.html?s=sou_sou_soulb&t=0_0&req=8dd5e31fc6178c4dab168378fa3b39c1,https://jobs.51job.com/all/coVTECblU3UW0CYwZtVjE.html
111,C&B Supervisor,亨氏（中国）投资有限公司,14000.0,上海·黄浦区,2年,本科,外资（欧美）,1000-5000人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/shanghai/146679275.html?s=sou_sou_soulb&t=0_0&req=057a0014ba1c4b8db0babd9cab5b133b,https://jobs.51job.com/all/coCG0HYVUxBjgGYQVnVTk.html
112,C照货运司机/月均15000/日均600,广州市润达物流有限公司,13500.0,广州·黄埔区,无需经验,,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/145863636.html?s=sou_sou_soulb&t=0_0&req=14b7864e3f8f45bd62f862d68e9e5941,https://jobs.51job.com/all/coVTQFZQRnVmBTMwFrUDA.html
113,软件开发工程师-C/C++,杭州宏杉科技股份有限公司,16000.0,深圳·南山区,无需经验,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/shenzhen/145938456.html?s=sou_sou_soulb&t=0_0&req=604a3d85d568b6cdc33ac3b6ef4eb742,https://jobs.51job.com/all/coAmZVNQdtBjpWMARhVDM.html
114,c/c++开发工程师,北京特微智能科技有限公司,10250.0,广州·天河区,5-7年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/guangzhou/147787645.html?s=sou_sou_soulb&t=0_0&req=6d4893b8114bc8fffaba7d9f4d55f3d1,https://jobs.51job.com/all/coB2cBYFQxBTsFYAdgXT8.html
115,c/c++开发工程师,深圳源诚技术有限公司,7200.0,深圳·福田区,2年,本科,民营,50-150人,计算机硬件,https://jobs.51job.com/shenzhen/147071041.html?s=sou_sou_soulb&t=0_0&req=22c1aa1e1fe046e1570a682716aa4d42,https://jobs.51job.com/all/coUTQCY1E3U2oBYFY0XDg.html
116,C照面包车司机,成都开拓者物流有限公司,10500.0,成都·龙泉驿区,无需经验,,民营,,交通/运输/物流,https://jobs.51job.com/chengdu/144012898.html?s=sou_sou_soulb&t=0_0&req=708085d49f98647af57e1db05b6aa846,https://jobs.51job.com/all/coVTRVNQdtBTtRPAZtXDA.html
117,电商c端产品经理,淘礼礼贸易（深圳）有限公司,12500.0,深圳·南山区,1年,本科,民营,150-500人,家具/家电/玩具/礼品,https://jobs.51job.com/shenzhen/148006236.html?s=sou_sou_soulb&t=0_0&req=708085d49f98647af57e1db05b6aa846,https://jobs.51job.com/all/coUjJdP1Q-BTIHYFY3XDo.html
118,c/c++软件开发,上海网擎信息系统有限公司,9500.0,上海·杨浦区,3-4年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/xian/146822197.html?s=sou_sou_soulb&t=0_0&req=708085d49f98647af57e1db05b6aa846,https://jobs.51job.com/all/coB2ZSNVI2BTpSNAFnVjA.html
119,最具c幸福感岗位/审核客服,成都友维创胜科技有限公司,5000.0,成都·青羊区,无需经验,中技/中专,民营,,通信/电信运营、增值服务,https://jobs.51job.com/chengdu/144151445.html?s=sou_sou_soulb&t=0_0&req=708085d49f98647af57e1db05b6aa846,https://jobs.51job.com/all/coVjdVNQVkVmtVNQRuB2E.html
120,C/C++开发工程师,上海畅博越众科技有限公司,17500.0,上海·浦东新区,3-4年,本科,民营,少于50人,,https://jobs.51job.com/shanghai/144974096.html?s=sou_sou_soulb&t=0_0&req=604a3d85d568b6cdc33ac3b6ef4eb742,https://jobs.51job.com/all/coUzNXNFU1BT0Cbg1vXDA.html
121,直招客运C证驾驶员免费住宿,苏州微微行汽车服务有限公司,12500.0,上海·闵行区,1年,初中及以下,外资（欧美）,50-150人,计算机软件,https://jobs.51job.com/suzhou/140446924.html?s=sou_sou_soulb&t=0_0&req=604a3d85d568b6cdc33ac3b6ef4eb742,https://jobs.51job.com/all/coBGUBZ1EzDjdTMwZhAGA.html
122,C证司机,佛山市南海区特奔驰汽车零配件店,9000.0,广州·白云区,1年,,民营,,汽车零配件,https://jobs.51job.com/guangzhou/139639427.html?s=sou_sou_soulb&t=0_0&req=c9d9113b4284e34232fae88cf3ac21a5,https://jobs.51job.com/all/coBmcFYAdlBzkCYA1oUTI.html
123,c/c++软件开发,上海网擎信息系统有限公司,9500.0,上海·杨浦区,3-4年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/nanjing/146822195.html?s=sou_sou_soulb&t=0_0&req=6d4893b8114bc8fffaba7d9f4d55f3d1,https://jobs.51job.com/all/coB2ZSNVI2BTpSNAFnVjA.html
124,linux C开发工程师,成都数维通信技术有限公司,12500.0,成都·武侯区,3-4年,本科,民营,50-150人,通信/电信/网络设备,https://jobs.51job.com/chengdu/139156260.html?s=sou_sou_soulb&t=0_0&req=4924ec68242ca619d6b4a0c7f7dcd246,https://jobs.51job.com/all/coA2ZSNl89ATkPaQxpAGM.html
125,广州-C+B-销售培训师,必正医药科技（浙江）有限公司,12500.0,广州,5-7年,大专,民营,50-150人,医疗/护理/卫生,https://jobs.51job.com/guangzhou/147587890.html?s=sou_sou_soulb&t=0_0&req=51114fdc85498766b42bdc2b62122feb,https://jobs.51job.com/all/coUzAGagRhBTsHYlAzAm8.html
126,linux C开发工程师,成都数维通信技术有限公司,12500.0,成都·武侯区,3-4年,本科,民营,50-150人,通信/电信/网络设备,https://jobs.51job.com/chengdu/139156260.html?s=sou_sou_soulb&t=0_0&req=22c1aa1e1fe046e1570a682716aa4d42,https://jobs.51job.com/all/coA2ZSNl89ATkPaQxpAGM.html
127,C/C++开发工程师,上海保隆汽车科技股份有限公司,15000.0,上海·松江区,3-4年,本科,已上市,1000-5000人,汽车,https://jobs.51job.com/shanghai/146675983.html?s=sou_sou_soulb&t=0_0&req=c3bff4886f7a8d21e897d04a6d19b83a,https://jobs.51job.com/all/coVjJUMwRhBD5SNwVlXD0.html
128,Type-C 硬件工程师,深圳市翊力鑫科技发展有限公司,9500.0,深圳·宝安区,2年,中技/中专,民营,少于50人,贸易/进出口,https://jobs.51job.com/shenzhen/143029297.html?s=sou_sou_soulb&t=0_0&req=81dac131877460174d4c23aa60451bf2,https://jobs.51job.com/all/coVTQGZlAxBj1VOAxqAm8.html
129,C/C++软件工程师,上海迅音科技有限公司,40000.0,上海·闵行区,3-4年,本科,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/146396524.html?s=sou_sou_soulb&t=0_0&req=057a0014ba1c4b8db0babd9cab5b133b,https://jobs.51job.com/all/coUzJRNlMzDzYPbQdtVDc.html
130,嵌入式软件C C++ 高级-主任软件工程师 电力电子,大连阿迈客科技有限公司,42500.0,上海·闵行区,3-4年,本科,民营,500-1000人,新能源,https://jobs.51job.com/shanghai/143378648.html?s=sou_sou_soulb&t=0_0&req=2c914ec66e1a5125750cf11903d661c9,https://jobs.51job.com/all/coBWcCYFM0VWMHYgxvAWY.html
131,北京-C+B-地区经理,必正医药科技（浙江）有限公司,11500.0,北京·朝阳区,2年,大专,民营,50-150人,医疗/护理/卫生,https://jobs.51job.com/beijing/147588253.html?s=sou_sou_soulb&t=0_0&req=2c914ec66e1a5125750cf11903d661c9,https://jobs.51job.com/all/coUzAGagRhBTsHYlAzAm8.html
132,C/C++开发工程师,上海竣智信息技术有限公司,9000.0,成都·金牛区,2年,本科,民营,少于50人,互联网/电子商务,https://jobs.51job.com/chengdu/141437380.html?s=sou_sou_soulb&t=0_0&req=4186edbe229e1051294b00fb0da078a2,https://jobs.51job.com/all/coVDAFYV46VWlSPwJgBms.html
133,招C证商务小车司机,淄博运力快聘信息科技有限公司,11000.0,成都,无需经验,,民营,,租赁服务,https://jobs.51job.com/chengdu/148094293.html?s=sou_sou_soulb&t=0_0&req=74d18df95e8bc16d130e86153dfe8774,https://jobs.51job.com/all/coAmMFZlQ-DzVWMFYwUjE.html
134,招C证商务小车司机,山东齐音网络科技有限公司,11500.0,成都·新都区,无需经验,,民营,150-500人,互联网/电子商务,https://jobs.51job.com/chengdu/141273497.html?s=sou_sou_soulb&t=0_0&req=74d18df95e8bc16d130e86153dfe8774,https://jobs.51job.com/all/coUTBdOwNlUWsFYwFgVzQ.html
135,宝山区高薪急聘C照货运司机,上海胡楼物流有限公司,15000.0,上海,无需经验,,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shanghai/142728255.html?s=sou_sou_soulb&t=0_0&req=74d18df95e8bc16d130e86153dfe8774,https://jobs.51job.com/all/coUzJRNlAxAjsDb1c2VTI.html
136,C端产品经理,广州经传信息科技有限公司,15500.0,广州·番禺区,3-4年,本科,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/guangzhou/142285463.html?s=sou_sou_soulb&t=0_0&req=74d18df95e8bc16d130e86153dfe8774,https://jobs.51job.com/all/coB2YBZl45AzgBZgdnVDA.html
137,C端电商运营助理,广东万药科技有限公司,5000.0,广州·白云区,1年,中技/中专,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/139397475.html?s=sou_sou_soulb&t=0_0&req=593ca4ca41ede39453f7bd82bdf78da4,https://jobs.51job.com/all/coCWgFYQBkBT1WNVMzB2c.html
138,c/c++软件开发,上海网擎信息系统有限公司,9500.0,上海·杨浦区,3-4年,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/changsha/146822210.html?s=sou_sou_soulb&t=0_0&req=83b3ecc20bd0eb2adc8bca9e768aeff5,https://jobs.51job.com/all/coB2ZSNVI2BTpSNAFnVjA.html
139,急招年后包住C照司机（全深圳）,深圳市厉风行物流有限公司,16500.0,深圳·福田区,3-4年,,民营,,计算机软件,https://jobs.51job.com/shenzhen/141985800.html?s=sou_sou_soulb&t=0_0&req=8dd5e31fc6178c4dab168378fa3b39c1,https://jobs.51job.com/all/coA2JWMQJnADYAbAxvUDE.html
140,C-嵌入式软件工程师,深圳市沃特沃德股份有限公司,11500.0,深圳·南山区,2年,大专,民营,1000-5000人,多元化业务集团公司,https://jobs.51job.com/shenzhen/148385869.html?s=sou_sou_soulb&t=0_0&req=37385b8797fb18b99ee25cf60d868a9b,https://jobs.51job.com/all/coB2IFaFQyDjkPbgJpVDM.html
141,急招C证货运司机,上海雷夏物流运输有限公司,14500.0,上海·嘉定区,无需经验,初中及以下,民营,少于50人,交通/运输/物流,https://jobs.51job.com/shanghai/144893444.html?s=sou_sou_soulb&t=0_0&req=d56bf483b96eed08c6190907ecb028ea,https://jobs.51job.com/all/coCWgAZ1U2VmAObANgBWA.html
142,Linux C/C++后台高级工程师,山石网科通信技术股份有限公司,11250.0,北京·海淀区,5-7年,本科,合资,1000-5000人,通信/电信/网络设备,https://jobs.51job.com/beijing/139798050.html?s=sou_sou_soulb&t=0_0&req=14b7864e3f8f45bd62f862d68e9e5941,https://jobs.51job.com/all/coAmZSN1EzUW8EZFAzUD0.html
143,C/C++研发工程师,深圳市深密信安科技有限公司,9000.0,深圳·南山区,1年,大专,民营,50-150人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/138913772.html?s=sou_sou_soulb&t=0_0&req=9d02555ffcf2f85365b5b1fef7c3305d,https://jobs.51job.com/all/coVTRdOQBgAz0Db1c9VjU.html
144,C&B officer,深圳新风和睦家医院,15000.0,深圳·福田区,5-7年,本科,合资,150-500人,医疗/护理/卫生,https://jobs.51job.com/shenzhen/147793047.html?s=sou_sou_soulb&t=0_0&req=3ec5b5b80849dbb04910c67e86283314,https://jobs.51job.com/all/coCGgGYgBrBD0CZAxtVjM.html
145,C猎头顾问（天河+双休）01,东莞市耀星网络技术有限公司,9750.0,广州·天河区,2年,本科,民营,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/guangzhou/140398542.html?s=sou_sou_soulb&t=0_0&req=604a3d85d568b6cdc33ac3b6ef4eb742,https://jobs.51job.com/all/coA2JXMV88BzsOaANiAWI.html
146,C照小货车司机工资现结,广州市润达物流有限公司,13500.0,广州·海珠区,无需经验,,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/guangzhou/147039785.html?s=sou_sou_soulb&t=0_0&req=81dac131877460174d4c23aa60451bf2,https://jobs.51job.com/all/coVTQFZQRnVmBTMwFrUDA.html
