职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
销售顾问-北京老佛爷百货,尚缔商贸（上海）有限公司,8千-1.2万,北京·西城区,2年,高中,外资（欧美）,50-150人,服装/纺织/皮革,https://jobs.51job.com/beijing/138197931.html?s=sou_sou_soulb&t=0_0&req=0bddb5cfcbc4ddadf2d62add92ae01f1,https://jobs.51job.com/all/coVTUFZlUxUWwPaw1vVTQ.html
产品经理（FSU动环监控）北京,上海大唐移动通信设备有限公司,1.5-2.5万,北京,3-4年,本科,国企,500-1000人,通信/电信/网络设备,https://jobs.51job.com/beijing/145767548.html?s=sou_sou_soulb&t=0_0&req=0bddb5cfcbc4ddadf2d62add92ae01f1,https://jobs.51job.com/all/coBGBRMVYxAT8DbwBlB2U.html
幼儿园厨师,北京师范大学实验幼儿园,6-6.6千,北京·海淀区,无需经验,,事业单位,500-1000人,教育/培训/院校,https://jobs.51job.com/beijing/142093514.html?s=sou_sou_soulb&t=0_0&req=275cdcb598de3d103325fdf7006cf4b1,https://jobs.51job.com/all/coBmIBZAVmBz1RMARmUTw.html
高级律师Senior Legal Counsel_北京/上海/广州,康方药业有限公司,3-6万,北京·朝阳区,10年以上,本科,合资,1000-5000人,,https://jobs.51job.com/beijing/135157969.html?s=sou_sou_soulb&t=0_0&req=77b8a53816c784ee626006cf58ac6858,https://jobs.51job.com/all/coUzBUOFY9DjAPYlM3VzM.html
事业部市场经理（北京、上海、广州）,成都康弘药业集团股份有限公司,2-3万,北京,5-7年,本科,已上市,1000-5000人,制药/生物工程,https://jobs.51job.com/beijing/147663788.html?s=sou_sou_soulb&t=0_0&req=77b8a53816c784ee626006cf58ac6858,https://jobs.51job.com/all/coVDBWNFYzUWZVMlYxVjI.html
医生经纪人（北京）,浙江云开亚美医药科技股份有限公司,1-1.5万,北京,1年,大专,合资,150-500人,医疗/护理/卫生,https://jobs.51job.com/beijing/146263164.html?s=sou_sou_soulb&t=0_0&req=4b386ae24e4744474aaff2c72108e99b,https://jobs.51job.com/all/coBmNdOVEyAD4PYgNlUz8.html
软件开发工程师,北京翼辉信息技术有限公司,1.8-2.8万·14薪,北京,5-7年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/beijing/147511571.html?s=sou_sou_soulb&t=0_0&req=c6b0af062068564271b63bfb3c6b9279,https://jobs.51job.com/all/coVTAHa1U0DzFWOlY0VDk.html
建筑方案设计师（北京分公司）,启迪设计集团股份有限公司,1.2-2.4万,北京·东城区,2年,本科,已上市,500-1000人,学术/科研,https://jobs.51job.com/beijing/133790664.html?s=sou_sou_soulb&t=0_0&req=a13245565f2108c614bd10207a043956,https://jobs.51job.com/all/coBmIGYVc3DzlUMQZnVjI.html
资深/店铺销售—Masion Margiela—北京三里屯,梅森马吉拉（上海）商业有限公司,1.5-2.5万·13薪,北京·朝阳区,3-4年,中技/中专,外资（欧美）,150-500人,贸易/进出口,https://jobs.51job.com/shanghai/148535278.html?s=sou_sou_soulb&t=0_0&req=a13245565f2108c614bd10207a043956,https://jobs.51job.com/all/coVjZWNlYxDjcGalE6XTA.html
饲料网销骨干,北京航海农业科技有限公司,4-6千,北京·海淀区,无需经验,大专,民营,50-150人,农/林/牧/渔,https://jobs.51job.com/beijing/148541833.html?s=sou_sou_soulb&t=0_0&req=746540aba823e66d66833ac44f45c9be,https://jobs.51job.com/all/coUzJTMQJgAD9VMQZhVzA.html
招聘室内坐岗保安员,北京威远保安服务有限公司,3.5-4千,北京·顺义区,无需经验,,民营,,计算机软件,https://jobs.51job.com/beijing/148510767.html?s=sou_sou_soulb&t=0_0&req=451823fdcd3e033bf1938de135e9d835,https://jobs.51job.com/all/coCWgFZQBhBT8EZVA3VzM.html
技术工程师,北京竑芯科技有限公司,6千-1万,北京,无需经验,本科,民营,少于50人,电气/电力/水利,https://jobs.51job.com/tianjin/148564492.html?s=sou_sou_soulb&t=0_0&req=981a192f996537de361db56e945a911c,https://jobs.51job.com/all/coVjcBbVU0Bj5WOlM0VTc.html
总经理助理（综合管理方向储备干部）,北京中民燃气有限公司,8千-1.5万,北京·大兴区,5-7年,本科,外资（非欧美）,5000-10000人,批发/零售,https://jobs.51job.com/beijing/140031203.html?s=sou_sou_soulb&t=0_0&req=bd47216f80a5bcf9bee2662d88fb8407,https://jobs.51job.com/all/coAGAGYVU0VGxSMFcwAGY.html
医疗器械销售介入0511,北京蓝略医疗器械有限公司,7.5千-1.5万,北京·西城区,1年,大专,民营,少于50人,医疗设备/器械,https://jobs.51job.com/beijing/148561435.html?s=sou_sou_soulb&t=0_0&req=bd47216f80a5bcf9bee2662d88fb8407,https://jobs.51job.com/all/coUjBWMVc8BTpTMgxmVzs.html
仓储员工/理货员/打包员/发货员/有住宿,北京恒久文化发展有限公司,4-6.5千,北京·房山区,1年,,民营,50-150人,互联网/电子商务,https://jobs.51job.com/beijing/87184464.html?s=sou_sou_soulb&t=0_0&req=4748f71e3827255d46731663ae604b0a,https://jobs.51job.com/all/coCWsBZgBjUmtVNVExUTc.html
处理器/SoC设计工程师,北京中科昊芯科技有限公司,2.5-5万,北京·海淀区,1年,硕士,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/119568701.html?s=sou_sou_soulb&t=0_0&req=4748f71e3827255d46731663ae604b0a,https://jobs.51job.com/all/coAmEGZVI0UWtUNgRkAW0.html
市场营销经理,北京核成科技有限公司,15-20万/年,北京·大兴区,无需经验,大专,民营,50-150人,建筑/建材/工程,https://jobs.51job.com/zhangjiakou/137755173.html?s=sou_sou_soulb&t=0_0&req=c6b0af062068564271b63bfb3c6b9279,https://jobs.51job.com/all/coBmYHalc0BToGZQdsAmc.html
区域销售,川北真空科技（北京）有限公司,9千-1.8万,北京,5-7年,本科,民营,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/guangzhou/147382698.html?s=sou_sou_soulb&t=0_0&req=c6b0af062068564271b63bfb3c6b9279,https://jobs.51job.com/all/coAWUCYARhATgFZwdnAm4.html
司机-北京,广州市好来运速递服务有限公司,5-7千,北京,2年,,民营,500-1000人,生活服务,https://jobs.51job.com/beijing/147690817.html?s=sou_sou_soulb&t=0_0&req=77b8a53816c784ee626006cf58ac6858,https://jobs.51job.com/all/coAGNTMFc0DjgHagFgXDk.html
MaxMara销售-北京东方新天地,琳玛（上海）贸易有限公司,8千-1.2万·13薪,北京·东城区,1年,高中,合资,1000-5000人,奢侈品/收藏品/工艺品/珠宝,https://jobs.51job.com/beijing/148312952.html?s=sou_sou_soulb&t=0_0&req=77b8a53816c784ee626006cf58ac6858,https://jobs.51job.com/all/coUjIGYF45Bz4EYlQyVjM.html
技术管理文员,北京中物联联合认证中心,4-6千,北京·东城区,2年,大专,民营,150-500人,,https://jobs.51job.com/beijing/136289019.html?s=sou_sou_soulb&t=0_0&req=b2f99b536459837a51639090e917878b,https://jobs.51job.com/all/coAGIFZAVlATcHZwJkBmc.html
高级硬件工程师,北京凌波微步信息技术有限公司,30-40万/年,北京·昌平区,3-4年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/beijing/120105119.html?s=sou_sou_soulb&t=0_0&req=6d28766f49150c4630c84ab12a007a11,https://jobs.51job.com/all/coA2BTNFQ3U2oGZgVmUD0.html
销售工程师/销售经理（北京地区）,杭州士兰微电子股份有限公司,20-30万/年,北京·大兴区,3-4年,本科,民营,500-1000人,,https://jobs.51job.com/beijing/148536563.html?s=sou_sou_soulb&t=0_0&req=17d9a344479404aa41597187824e4d14,https://jobs.51job.com/all/coUjVVMQVlU2pTMQBm.html
销售精英,太平人寿保险有限公司北京分公司,1.5-2万,北京·海淀区,3-4年,本科,外资（欧美）,,金融/投资/证券,https://jobs.51job.com/beijing/138488827.html?s=sou_sou_soulb&t=0_0&req=3c90df4090793d580c645fb39c3d5c1d,https://jobs.51job.com/all/coVjZVOF87Bj8DZ1MzUTM.html
物流商务主管,北京华欣供应链管理有限公司,1-1.5万·13薪,北京·朝阳区,3-4年,本科,民营,1000-5000人,交通/运输/物流,https://jobs.51job.com/beijing/132312701.html?s=sou_sou_soulb&t=0_0&req=ece72c1411ed1d53e4282837de577c5d,https://jobs.51job.com/all/coVTAFZF84UmgPYwZgBmU.html
文案专员,北京欧洛斯咨询有限公司,5.5千-1.1万,北京·朝阳区,1年,本科,民营,少于50人,,https://jobs.51job.com/beijing/148533233.html?s=sou_sou_soulb&t=0_0&req=86a782a1051cc6660ca9843a5c2ab1ec,https://jobs.51job.com/all/coCGtdPwRjATgDZwFlUTA.html
销售经理（运营商行业）,北京恒远华信息技术有限公司,8千-1.6万,北京·海淀区,3-4年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/beijing/138899697.html?s=sou_sou_soulb&t=0_0&req=5447b0b85925f6a17490b76a01e20149,https://jobs.51job.com/all/coBWEFY1E1AD4GZQJmAGQ.html
人力行政专员/主管(北京）,深圳诗普琳珠宝有限公司,1-1.5万,北京·海淀区,3-4年,本科,民营,1000-5000人,奢侈品/收藏品/工艺品/珠宝,https://jobs.51job.com/beijing/148551238.html?s=sou_sou_soulb&t=0_0&req=eadcc7dacb7ae55f40b4667b1b8a3664,https://jobs.51job.com/all/coAWMFZ1cwBjEGZlY9VTY.html
高级 Linux嵌入式开发工程师-955,瞬联软件科技（北京）有限公司 CIeNET Technologies,2.5-3万,北京·海淀区,5-7年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/beijing/146713023.html?s=sou_sou_soulb&t=0_0&req=49361a7e91647152cfddeff84d1d9636,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
北京销售经理（国企）,黄鹤楼酒业,1-1.5万·13薪,北京,5-7年,大专,国企,1000-5000人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/beijing/142161325.html?s=sou_sou_soulb&t=0_0&req=dc1c0dfa67813f7b47b31cff2e78b9c9,https://jobs.51job.com/all/coUzFWN1A2UW9SP1A2AGE.html
组织发展专家（OD）(J10092),北京赛赋医药研究院有限公司,2-4万,北京·通州区,5-7年,本科,民营,150-500人,制药/生物工程,https://jobs.51job.com/beijing/141298740.html?s=sou_sou_soulb&t=0_0&req=9b356d400228ca2a18c1d3556784affa,https://jobs.51job.com/all/coUjIHZVQ2Aj5UMVY0UzE.html
科研仪器技术工程师-北京,罗辑技术（武汉）有限公司,4.5-7千,北京,1年,大专,外资（非欧美）,少于50人,医疗设备/器械,https://jobs.51job.com/beijing/148472073.html?s=sou_sou_soulb&t=0_0&req=ce1f8992881555f9a99c0f479ce06972,https://jobs.51job.com/all/coB2dTMl80UWpVOQFmXDk.html
消防中控员,北京格林物业管理有限公司,4.9-6千,北京·海淀区,2年,,合资,150-500人,物业管理/商业中心,https://jobs.51job.com/beijing/133486310.html?s=sou_sou_soulb&t=0_0&req=f7a634ecc55c3c5abb524f51cf61c4f8,https://jobs.51job.com/all/coAWVVN1AyAD0BbFE2Uj8.html
销售助理,北京佳美展览有限公司,5-6千,北京·朝阳区,1年,大专,民营,50-150人,公关/市场推广/会展,https://jobs.51job.com/beijing/147988816.html?s=sou_sou_soulb&t=0_0&req=bd47216f80a5bcf9bee2662d88fb8407,https://jobs.51job.com/all/coBWdSNQdgBjtVOA1uAGI.html
办公室文员,北京中物联联合认证中心,4-5千,北京·东城区,1年,大专,民营,150-500人,,https://jobs.51job.com/beijing/136206542.html?s=sou_sou_soulb&t=0_0&req=2fde84607f5705ff07908efc98cdffd4,https://jobs.51job.com/all/coAGIFZAVlATcHZwJkBmc.html
设备管理专员,北京中都星徽物流有限公司,5-7千,北京·大兴区,1年,本科,国企,1000-5000人,汽车,https://jobs.51job.com/beijing/143919697.html?s=sou_sou_soulb&t=0_0&req=476a310f18999e42a7d8bbfdf0bc27e7,https://jobs.51job.com/all/coAGVcPANmDzMFaQJoBmA.html
财务专员,北京金松电器销售有限公司,8千-1.3万,北京·海淀区,2年,大专,国企,150-500人,家具/家电/玩具/礼品,https://jobs.51job.com/beijing/146132946.html?s=sou_sou_soulb&t=0_0&req=476a310f18999e42a7d8bbfdf0bc27e7,https://jobs.51job.com/all/coUzMGZQBkUWYEZgRjXTg.html
机电技术支持工程师,依博罗阀门（北京）有限公司,1-1.1万,北京·大兴区,3-4年,本科,外资（欧美）,50-150人,机械/设备/重工,https://jobs.51job.com/beijing/145843209.html?s=sou_sou_soulb&t=0_0&req=6ddf0cb75125ce744404bbfe03a2b3f8,https://jobs.51job.com/all/coUjZRNFI4VmxRMQRkUDA.html
大客户销售,达科信息科技（北京）有限公司,2-2.5万,北京,5-7年,本科,外资（非欧美）,150-500人,计算机硬件,https://jobs.51job.com/beijing/148525247.html?s=sou_sou_soulb&t=0_0&req=6ddf0cb75125ce744404bbfe03a2b3f8,https://jobs.51job.com/all/coVDFdOAdhBTsBYlY1AWM.html
区域销售经理（北京区域）,重庆海润节能技术股份有限公司,8千-1.5万,北京·西城区,2年,大专,民营,150-500人,建筑/建材/工程,https://jobs.51job.com/beijing/148505732.html?s=sou_sou_soulb&t=0_0&req=0ad3c202bd02357417f5cba52f1b3438,https://jobs.51job.com/all/coVDBQMVAyDjlRPFYzAWM.html
门店导购/就近分配/福利好,北京巴宝莉家具有限公司,0.8-1万,北京·朝阳区,1年,中技/中专,已上市,150-500人,家具/家电/玩具/礼品,https://jobs.51job.com/beijing/120874109.html?s=sou_sou_soulb&t=0_0&req=451823fdcd3e033bf1938de135e9d835,https://jobs.51job.com/all/coVTBcMQdnVmtTPgdjVjI.html
文秘,北京核成科技有限公司,6-8千,北京·大兴区,1年,大专,民营,50-150人,建筑/建材/工程,https://jobs.51job.com/beijing/138094648.html?s=sou_sou_soulb&t=0_0&req=566f42e95716b24f6fa088d32ee2ad41,https://jobs.51job.com/all/coBmYHalc0BToGZQdsAmc.html
项目执行经理,北京斐然文化传播有限公司,1-1.8万,北京·朝阳区,3-4年,本科,民营,少于50人,公关/市场推广/会展,https://jobs.51job.com/beijing/148455496.html?s=sou_sou_soulb&t=0_0&req=275cdcb598de3d103325fdf7006cf4b1,https://jobs.51job.com/all/coAWBWMVIyVmBTMFMzXTg.html
BD Manager/业务开发经理（北京）,广州汉腾生物科技有限公司,2-2.5万,北京,3-4年,本科,合资,150-500人,制药/生物工程,https://jobs.51job.com/beijing/148509979.html?s=sou_sou_soulb&t=0_0&req=4faa46f49441d7b49c0925c0fe0e1b48,https://jobs.51job.com/all/coUzZTPgRjBD4GYlEwVDg.html
客户经理-北京,远东宏信普惠融资租赁（天津）有限公司,8千-1.5万·15薪,北京·朝阳区,3-4年,本科,外资（非欧美）,500-1000人,租赁服务,https://jobs.51job.com/beijing/140670454.html?s=sou_sou_soulb&t=0_0&req=632c3406622eaec4024ccc383112f76d,https://jobs.51job.com/all/coVjZWMQBmVGsOaVYzUDY.html
业务员,北京天隅互联科技有限公司,5千-1万,北京·朝阳区,无需经验,,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/146385189.html?s=sou_sou_soulb&t=0_0&req=3c90df4090793d580c645fb39c3d5c1d,https://jobs.51job.com/all/coUjNVMlQ_AD4PawdtUTQ.html
包装工,普迈德（北京）科技有限公司,3-5千,北京·昌平区,1年,,民营,150-500人,制药/生物工程,https://jobs.51job.com/beijing/143964509.html?s=sou_sou_soulb&t=0_0&req=9efcea48443861a5e7f3731ddd6d3078,https://jobs.51job.com/all/coB2JTMlM1VmsObFQwAWc.html
客服专员,北京叶氏企业集团有限公司,3.8-4千·13薪,北京·朝阳区,无需经验,高中,民营,150-500人,物业管理/商业中心,https://jobs.51job.com/beijing/146546272.html?s=sou_sou_soulb&t=0_0&req=9efcea48443861a5e7f3731ddd6d3078,https://jobs.51job.com/all/coAGAAZFYyVGxRNQxpAGc.html
销售助理（技术型）,北京博途机械设备有限公司,5-8千,北京·大兴区,无需经验,大专,民营,150-500人,机械/设备/重工,https://jobs.51job.com/beijing/146145229.html?s=sou_sou_soulb&t=0_0&req=9efcea48443861a5e7f3731ddd6d3078,https://jobs.51job.com/all/coBWRdOlMyAzoDbgFqAmA.html
业务拓展经理-北京,科医国际贸易（上海）有限公司,1.5-2.1万·13薪,北京·朝阳区,3-4年,本科,外资（欧美）,,计算机软件,https://jobs.51job.com/shanghai/145864157.html?s=sou_sou_soulb&t=0_0&req=632c3406622eaec4024ccc383112f76d,https://jobs.51job.com/all/coBWRRNwNpBToCbgBmBWc.html
生产工程师,北京希地码科技有限公司,4-8千,北京·通州区,1年,大专,民营,少于50人,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/131464232.html?s=sou_sou_soulb&t=0_0&req=275cdcb598de3d103325fdf7006cf4b1,https://jobs.51job.com/all/coVjYAYABqBzwFZFA2AGY.html
雷朋销售#北京来福士,陆逊梯卡（中国）投资有限公司,6-8千,北京·东城区,2年,中技/中专,外资（欧美）,1000-5000人,奢侈品/收藏品/工艺品/珠宝,https://jobs.51job.com/beijing/148517570.html?s=sou_sou_soulb&t=0_0&req=0ad3c202bd02357417f5cba52f1b3438,https://jobs.51job.com/all/coA2cBYFcwBD1VOVM1VDc.html
资深电学专利代理人（北京）,北京汇思诚业知识产权代理有限公司,1.5-2万·13薪,北京·朝阳区,3-4年,本科,民营,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/tianjin/148547375.html?s=sou_sou_soulb&t=0_0&req=eadcc7dacb7ae55f40b4667b1b8a3664,https://jobs.51job.com/all/coUTRdOlE0BDlSNAFnVTg.html
北京-临床试验启动专员 (MJ000534),昆翎医药,8千-1.2万,北京·朝阳区,2年,本科,合资,1000-5000人,制药/生物工程,https://jobs.51job.com/beijing/148542106.html?s=sou_sou_soulb&t=0_0&req=eadcc7dacb7ae55f40b4667b1b8a3664,https://jobs.51job.com/all/coUjdcPVA3UmsHYAJkAWw.html
高级后端开发工程师-4615,瞬联软件科技（北京）有限公司 CIeNET Technologies,2.5-3万,北京·海淀区,5-7年,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/beijing/147661381.html?s=sou_sou_soulb&t=0_0&req=ece72c1411ed1d53e4282837de577c5d,https://jobs.51job.com/all/coA2RdOFIwDjEEYwBl.html
结算专员,北京中都星徽物流有限公司,5-7千,北京·大兴区,2年,本科,国企,1000-5000人,汽车,https://jobs.51job.com/beijing/143860508.html?s=sou_sou_soulb&t=0_0&req=2fde84607f5705ff07908efc98cdffd4,https://jobs.51job.com/all/coAGVcPANmDzMFaQJoBmA.html
家装监理,北京熠恒建设有限公司,4-6千,北京·通州区,1年,中技/中专,民营,,建筑/建材/工程,https://jobs.51job.com/beijing/147860266.html?s=sou_sou_soulb&t=0_0&req=6d28766f49150c4630c84ab12a007a11,https://jobs.51job.com/all/coAWBRMlE1AzkDYlQ-AmI.html
技术工程师,北京竑芯科技有限公司,6千-1万,北京,无需经验,本科,民营,少于50人,电气/电力/水利,https://jobs.51job.com/tangshan/148564498.html?s=sou_sou_soulb&t=0_0&req=5447b0b85925f6a17490b76a01e20149,https://jobs.51job.com/all/coVjcBbVU0Bj5WOlM0VTc.html
工业互联产品经理,北京国双科技有限公司,2-2.5万·14薪,北京,5-7年,本科,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/beijing/148559630.html?s=sou_sou_soulb&t=0_0&req=981a192f996537de361db56e945a911c,https://jobs.51job.com/all/coAGVdOlQxBT1TMFM2UTI.html
销售代表,北京远大恒净机电设备有限公司,7千-1.4万,北京·丰台区,1年,中技/中专,民营,少于50人,机械/设备/重工,https://jobs.51job.com/beijing/147595444.html?s=sou_sou_soulb&t=0_0&req=cbacbf5a3be98fb515ad6064de0cbc6e,https://jobs.51job.com/all/coCWgAYANoBDkBZlM0Vzs.html
医药代表（北京）,上海上柯医药有限公司,1-1.5万,北京·丰台区,2年,本科,国企,150-500人,批发/零售,https://jobs.51job.com/beijing/145254861.html?s=sou_sou_soulb&t=0_0&req=77b8a53816c784ee626006cf58ac6858,https://jobs.51job.com/all/coCWoGYVI4DjIBZg1sUTA.html
营销经理（北京分公司）,武汉联动设计股份有限公司,7千-1.4万,北京·丰台区,无需经验,大专,民营,50-150人,电气/电力/水利,https://jobs.51job.com/beijing/143577667.html?s=sou_sou_soulb&t=0_0&req=17d9a344479404aa41597187824e4d14,https://jobs.51job.com/all/coVTBWNl49VGtUMVMxBmM.html
律师助理,北京市中洲律师事务所,7千-1万,北京·东城区,1年,本科,民营,50-150人,法律,https://jobs.51job.com/beijing/134470017.html?s=sou_sou_soulb&t=0_0&req=43b8d313abfe478993815adb3b2c2dca,https://jobs.51job.com/all/coAWNTNwJlAz8PbwZgVzc.html
气相色谱产品(GC柱）售前售后技术人员,北京八方世纪科技有限公司,6-9千,北京·顺义区,2年,本科,民营,50-150人,批发/零售,https://jobs.51job.com/beijing/146918390.html?s=sou_sou_soulb&t=0_0&req=43b8d313abfe478993815adb3b2c2dca,https://jobs.51job.com/all/coBGNTPwNlBTxTNgZn.html
配件销售员,日立科学仪器（北京）有限公司,7千-1万,北京·朝阳区,3-4年,本科,民营,1000-5000人,医疗设备/器械,https://jobs.51job.com/beijing/146750253.html?s=sou_sou_soulb&t=0_0&req=43b8d313abfe478993815adb3b2c2dca,https://jobs.51job.com/all/coAWBUNV4-UmgEZlcwB2E.html
销售代表（北京）,上海睿昂基因科技股份有限公司,8千-1.2万,北京,1年,大专,已上市,500-1000人,制药/生物工程,https://jobs.51job.com/beijing/146162286.html?s=sou_sou_soulb&t=0_0&req=632c3406622eaec4024ccc383112f76d,https://jobs.51job.com/all/coA2ZdMVQ-BT5VN1Q-AG0.html
店员/营业员北京大兴机场6K-12K,成都熊猫屋文化发展有限公司,6千-1万,北京·大兴区,1年,高中,民营,150-500人,批发/零售,https://jobs.51job.com/beijing/144994790.html?s=sou_sou_soulb&t=0_0&req=632c3406622eaec4024ccc383112f76d,https://jobs.51job.com/all/coAmcGYlE2ATdUOQ1vBWU.html
会计,北京财恒通财务顾问有限公司,5-8千,北京·丰台区,1年,大专,民营,,会计/审计,https://jobs.51job.com/beijing/133604507.html?s=sou_sou_soulb&t=0_0&req=6ddf0cb75125ce744404bbfe03a2b3f8,https://jobs.51job.com/all/coCGgHZ1E7UmQBZlM4AmI.html
销售主管经理,联众同创科技（北京）有限公司,1.5-3万,北京·通州区,2年,本科,民营,,互联网/电子商务,https://jobs.51job.com/beijing/148521060.html?s=sou_sou_soulb&t=0_0&req=6ddf0cb75125ce744404bbfe03a2b3f8,https://jobs.51job.com/all/coBGVRPVY3BjgGawdlXTo.html
租船经理 chartering manager,北京汇天贸易有限公司,4.5-5.5万,北京·朝阳区,3-4年,本科,民营,少于50人,贸易/进出口,https://jobs.51job.com/beijing/144046918.html?s=sou_sou_soulb&t=0_0&req=b2f99b536459837a51639090e917878b,https://jobs.51job.com/all/coUzBUMwBjDjhVMgNmVDg.html
北京链家聘应届毕业生置业顾问,北京链家置地房地产经纪有限公司-BJ049,6-8千,北京,1年,本科,民营,5000-10000人,,https://jobs.51job.com/beijing/126341886.html?s=sou_sou_soulb&t=0_0&req=ce1f8992881555f9a99c0f479ce06972,https://jobs.51job.com/all/coA2YHZFQyDjIOaVc3Bms.html
学习机代理（北京）,圣才电子书（武汉）有限公司,5千-1万,北京·海淀区,无需经验,,创业公司,150-500人,文字媒体/出版,https://jobs.51job.com/beijing/148527522.html?s=sou_sou_soulb&t=0_0&req=a13245565f2108c614bd10207a043956,https://jobs.51job.com/all/coCW0HalQ_VGJUMAFqVzM.html
售后技术支持工程师,北京互联企信信息技术有限公司,5-7千,北京·朝阳区,2年,大专,外资（欧美）,10000人以上,,https://jobs.51job.com/beijing/148546519.html?s=sou_sou_soulb&t=0_0&req=9b356d400228ca2a18c1d3556784affa,https://jobs.51job.com/all/coBGRXNwVgAjpRPQViUzU.html
文案策划,北京嘉观律师事务所,8千-1.2万,北京·海淀区,无需经验,本科,民营,50-150人,法律,https://jobs.51job.com/beijing/134693566.html?s=sou_sou_soulb&t=0_0&req=86a782a1051cc6660ca9843a5c2ab1ec,https://jobs.51job.com/all/coUzEAYAdjBjBWNwNiUDM.html
MaxMara班次主管-北京SKP,琳玛（上海）贸易有限公司,1-2万·13薪,北京,3-4年,大专,合资,1000-5000人,奢侈品/收藏品/工艺品/珠宝,https://jobs.51job.com/beijing/146896476.html?s=sou_sou_soulb&t=0_0&req=0ad3c202bd02357417f5cba52f1b3438,https://jobs.51job.com/all/coUjIGYF45Bz4EYlQyVjM.html
北京国贸Emphasis珠宝 销售顾问,EMPHASIS艾斐诗,6千-1.2万·13薪,北京·朝阳区,1年,高中,外资（非欧美）,5000-10000人,奢侈品/收藏品/工艺品/珠宝,https://jobs.51job.com/beijing/119666537.html?s=sou_sou_soulb&t=0_0&req=49361a7e91647152cfddeff84d1d9636,https://jobs.51job.com/all/coVDdUNwRiUmkGZFQ3UjA.html
前台行政文员,北京孔博英腾咨询有限公司,6千-1万,北京·朝阳区,1年,大专,民营,,计算机软件,https://jobs.51job.com/beijing/148515621.html?s=sou_sou_soulb&t=0_0&req=566f42e95716b24f6fa088d32ee2ad41,https://jobs.51job.com/all/coCWhcMAVkBjpSNwVvBmY.html
提成律师,北京市盈科律师事务所,1.5-2万,北京·通州区,3-4年,本科,民营,5000-10000人,法律,https://jobs.51job.com/beijing/148549021.html?s=sou_sou_soulb&t=0_0&req=86a782a1051cc6660ca9843a5c2ab1ec,https://jobs.51job.com/all/coAWVXOwdkDjMBZAxsAWQ.html
销售经理（政府行业）,北京恒远华信息技术有限公司,8千-1.6万,北京·海淀区,3-4年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/beijing/138899332.html?s=sou_sou_soulb&t=0_0&req=981a192f996537de361db56e945a911c,https://jobs.51job.com/all/coBWEFY1E1AD4GZQJmAGQ.html
BALENCIAGA Department Manager -北京SKP,巴黎世家贸易（上海）有限公司,1.5-2万·13薪,北京·朝阳区,3-4年,大专,外资（欧美）,150-500人,服装/纺织/皮革,https://jobs.51job.com/beijing/147976849.html?s=sou_sou_soulb&t=0_0&req=632c3406622eaec4024ccc383112f76d,https://jobs.51job.com/all/coVTFWNFA0AzRSM1c1VDE.html
光学仪器调试组装技工,北京三禾泰达技术有限公司,1-1.5万,北京,2年,中技/中专,民营,少于50人,仪器仪表/工业自动化,https://jobs.51job.com/beijing/108442629.html?s=sou_sou_soulb&t=0_0&req=451823fdcd3e033bf1938de135e9d835,https://jobs.51job.com/all/coAWVTN1MzAzwBYgBmVjQ.html
销售,上海礼赏贸易有限公司,6千-1.1万,北京·大兴区,2年,高中,民营,50-150人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/beijing/147097642.html?s=sou_sou_soulb&t=0_0&req=9efcea48443861a5e7f3731ddd6d3078,https://jobs.51job.com/all/coVTAGZVM5DjlUMAVjUzM.html
医学信息专员_北京G02470,成都康弘药业集团股份有限公司,8千-1.2万,北京,2年,本科,已上市,1000-5000人,制药/生物工程,https://jobs.51job.com/beijing/146892718.html?s=sou_sou_soulb&t=0_0&req=eadcc7dacb7ae55f40b4667b1b8a3664,https://jobs.51job.com/all/coVDBWNFYzUWZVMlYxVjI.html
会计,北京华翔电炉技术有限责任公司,8千-1万,北京·丰台区,3-4年,本科,民营,50-150人,机械/设备/重工,https://jobs.51job.com/tianjin/147179171.html?s=sou_sou_soulb&t=0_0&req=ece72c1411ed1d53e4282837de577c5d,https://jobs.51job.com/all/coBWcAbVM0UWxSMAFrUjU.html
卫星应用装备系统总体设计,北京中科航天人才服务有限公司,1.5-3万,北京,3-4年,硕士,国企,10000人以上,专业服务(咨询、人力资源、财会),https://jobs.51job.com/beijing/148567238.html?s=sou_sou_soulb&t=0_0&req=2fde84607f5705ff07908efc98cdffd4,https://jobs.51job.com/all/coA2BQN1M0AzoAYARiAmU.html
