,职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
85,大数据工程师（电商行业）,字节跳动,3250.0,北京,2年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/113613859.html?s=sou_sou_soulb&t=0_0&req=51ded7e3344c7a44884c7161942905e7,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
86,销售工程师 自动化事业部,来普乐（太仓）工业科技有限公司,30000.0,太仓,3-4年,本科,外资（欧美）,50-150人,汽车,https://jobs.51job.com/shanghai/145813598.html?s=sou_sou_soulb&t=0_1&req=51ded7e3344c7a44884c7161942905e7,https://jobs.51job.com/all/coVDdcPgRvU2gOaAZjXD0.html
87,后端开发工程师 - 实时通信,字节跳动,12000.0,北京,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/131621147.html?s=sou_sou_soulb&t=0_0&req=f029b32ab4d4e6be64a7ed4aaa20f96d,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
88,Finance AssistantG00418,上海福迈迪工程技术有限公司,6500.0,上海·浦东新区,1年,大专,外资（欧美）,1000-5000人,汽车,https://jobs.51job.com/shanghai/147946325.html?s=sou_sou_soulb&t=0_0&req=f029b32ab4d4e6be64a7ed4aaa20f96d,https://jobs.51job.com/all/coBWIGYFE6AjsEZgZgUDc.html
89,Golang开发工程师,广州市品高软件股份有限公司,16000.0,广州·天河区,1年,本科,已上市,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/140023875.html?s=sou_sou_soulb&t=0_0&req=ac154bbac93c00bac4126f930a6401ba,https://jobs.51job.com/all/coUTVTMVUzVG0PbFMy.html
90,生信主管/经理,上海真固生物科技有限公司,9100.0,上海,2年,硕士,民营,50-150人,制药/生物工程,https://jobs.51job.com/shanghai/146908690.html?s=sou_sou_soulb&t=0_0&req=e5d4bd9f86aa0a9605a3551edadcfdd8,https://jobs.51job.com/all/coVTZQMVA6DzFVMFMwBmM.html
91,系统开发工程师,广州烽云信息科技有限公司,12500.0,广州·天河区,3-4年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/beijing/147225189.html?s=sou_sou_soulb&t=0_0&req=51ded7e3344c7a44884c7161942905e7,https://jobs.51job.com/all/coUzBRMV49VmwGZwJpVTk.html
92,Golang后台开发,中科量子技术（深圳）有限公司,8650.0,深圳·南山区,3-4年,大专,民营,,计算机软件,https://jobs.51job.com/shenzhen/146993728.html?s=sou_sou_soulb&t=0_0&req=51ded7e3344c7a44884c7161942905e7,https://jobs.51job.com/all/coUTBTMVM4UWdSNVQyXT4.html
93,ETL工程师,深圳市锐科信息技术有限公司,15500.0,深圳·南山区,3-4年,大专,民营,500-1000人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/144658139.html?s=sou_sou_soulb&t=0_0&req=f029b32ab4d4e6be64a7ed4aaa20f96d,https://jobs.51job.com/all/coBWFVMFA7ADkFZgJoAGc.html
94,Go开发工程师,京北方信息技术股份有限公司广州分公司,10100.0,广州·天河区,5-7年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/146684896.html?s=sou_sou_soulb&t=0_0&req=24ab3f5c62d422f1ca3203761a0afe4e,https://jobs.51job.com/all/coAmZXNFc9BzoAbFQzUTU.html
95,Staff MCU/MPU FAE (SZ),瑞萨电子（中国）有限公司深圳分公司,35000.0,深圳·福田区,5-7年,本科,外资（非欧美）,50-150人,,https://jobs.51job.com/shenzhen/148141110.html?s=sou_sou_soulb&t=0_0&req=0d3d91bc570740abad4d45ff20e1dcb1,https://jobs.51job.com/all/coVDAAYFY9UW0CZwJoUTM.html
96,Procurement Program Engineer,上海英格索兰压缩机有限公司,32500.0,上海·闵行区,5-7年,本科,外资（欧美）,10000人以上,,https://jobs.51job.com/shanghai/146814600.html?s=sou_sou_soulb&t=0_0&req=0d3d91bc570740abad4d45ff20e1dcb1,https://jobs.51job.com/all/coBWZcMQVjBD0HZwVv.html
97,大数据开发高级工程师,广东伟兴信息技术有限公司,3750.0,广州,2年,本科,民营,50-150人,,https://jobs.51job.com/guangzhou/143236146.html?s=sou_sou_soulb&t=0_0&req=e5d4bd9f86aa0a9605a3551edadcfdd8,https://jobs.51job.com/all/coAGFdOFcwAjkEYlM0BWI.html
98,分布式存储SRE工程师,字节跳动,3750.0,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/133230461.html?s=sou_sou_soulb&t=0_0&req=e5d4bd9f86aa0a9605a3551edadcfdd8,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
99,5G核心网开发工程师,广州广哈通信股份有限公司,8900.0,广州,3-4年,本科,已上市,150-500人,计算机软件,https://jobs.51job.com/guangzhou/146142123.html?s=sou_sou_soulb&t=0_0&req=0bce60c1fe8e559ec0b8d5bbf9d738ee,https://jobs.51job.com/all/coUzRSNwRgU2hUNlQ1.html
100,开发工程师,上海尔乐美讯文化传播有限公司,9000.0,上海·普陀区,3-4年,本科,民营,50-150人,影视/媒体/艺术/文化传播,https://jobs.51job.com/shanghai/148018981.html?s=sou_sou_soulb&t=0_0&req=ac154bbac93c00bac4126f930a6401ba,https://jobs.51job.com/all/coVjRRMVE6VmkFaAdnAGE.html
101,Golang,博彦科技广州有限公司,11500.0,上海·徐汇区,2年,本科,民营,,计算机软件,https://jobs.51job.com/chongqing/141166676.html?s=sou_sou_soulb&t=0_0&req=6d8d8798d10a5ece19dd2964c425d146,https://jobs.51job.com/all/coVDRdPwNjBDoPawJpUDA.html
102,（汽车项目）CMDB运维开发,加绩（上海）科技服务有限公司,18000.0,上海·嘉定区,5-7年,大专,已上市,150-500人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/143716026.html?s=sou_sou_soulb&t=0_0&req=0d3d91bc570740abad4d45ff20e1dcb1,https://jobs.51job.com/all/coBGQAYFQyATtTNFY8Am4.html
103,Customer Support & Application/Sales Engineer,布鲁克（北京）科技有限公司,12500.0,北京·海淀区,3-4年,硕士,外资（欧美）,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/147729294.html?s=sou_sou_soulb&t=0_0&req=ce19a438fd3f45921b1d893f109f1c13,https://jobs.51job.com/all/coBmVSMgVkAjVSMAdjUz8.html
104,销售工程师-生物制药,赛默飞世尔（上海）仪器有限公司,16500.0,上海,3-4年,本科,外资（欧美）,1000-5000人,环保,https://jobs.51job.com/shanghai/140731959.html?s=sou_sou_soulb&t=0_0&req=ce19a438fd3f45921b1d893f109f1c13,https://jobs.51job.com/all/coB2NcOwdkATYOawdnAGY.html
105,分布式存储SRE工程师,字节跳动,3750.0,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/133230461.html?s=sou_sou_soulb&t=0_0&req=51ded7e3344c7a44884c7161942905e7,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
106,激光设备验收管理,艾西斯腾技术咨询（上海）有限公司,13500.0,上海·徐汇区,3-4年,本科,外资（欧美）,150-500人,,https://jobs.51job.com/shanghai/147179166.html?s=sou_sou_soulb&t=0_0&req=51ded7e3344c7a44884c7161942905e7,https://jobs.51job.com/all/coUzFSNV49ADwDZlQwBmM.html
107,Web开发工程师,牙木科技股份有限公司,11250.0,上海,5-7年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/140595430.html?s=sou_sou_soulb&t=0_0&req=ad968571174ba43f2c6d2b7794dc8792,https://jobs.51job.com/all/coUjYHYlc2U2hUNAFqUDI.html
108,高级测试工程师,成都数字天空科技有限公司,17500.0,成都,3-4年,大专,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/chengdu/147951929.html?s=sou_sou_soulb&t=0_0&req=e5d4bd9f86aa0a9605a3551edadcfdd8,https://jobs.51job.com/all/coAGQBYlIwBjABZFEwVTg.html
109,Golang全栈开发工程师,深圳市七彩宏云智能设备有限公司,10500.0,深圳·龙岗区,2年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shenzhen/146639745.html?s=sou_sou_soulb&t=0_0&req=ac154bbac93c00bac4126f930a6401ba,https://jobs.51job.com/all/coA2FRM145VGlVM1c0VDU.html
110,Golang交易（自研双休）,深圳市鼎琨科技有限公司,9250.0,深圳·南山区,3-4年,大专,民营,,计算机软件,https://jobs.51job.com/shenzhen/148086670.html?s=sou_sou_soulb&t=0_0&req=6d8d8798d10a5ece19dd2964c425d146,https://jobs.51job.com/all/coCWhQNlc1ATdUNwBgBWE.html
111,124524高级后端开发工程师（云原生）,深圳市大疆创新科技有限公司,3500.0,深圳·南山区,5-7年,本科,民营,10000人以上,航天/航空,https://jobs.51job.com/shenzhen/148339538.html?s=sou_sou_soulb&t=0_0&req=ac9f8dac71fe4883fa7ffb9595351124,https://jobs.51job.com/all/coUzRUOQRlUWwFYlc8XD4.html
112,C/C++中级工程师（4A-PAM产品）,格尔软件股份有限公司,15000.0,成都·武侯区,3-4年,本科,已上市,500-1000人,互联网/电子商务,https://jobs.51job.com/chengdu/145324521.html?s=sou_sou_soulb&t=0_0&req=ad968571174ba43f2c6d2b7794dc8792,https://jobs.51job.com/all/coCG9QNgdtATcFYFcx.html
113,高级javascript工程师,上海复深蓝软件股份有限公司,11250.0,上海·嘉定区,10年以上,本科,已上市,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/148037705.html?s=sou_sou_soulb&t=0_0&req=0bce60c1fe8e559ec0b8d5bbf9d738ee,https://jobs.51job.com/all/coA2RXMwBhBzsGYFMz.html
114,Golang开发工程师,东莞星桥普爱信息技术有限公司,12500.0,东莞·松山湖区,1年,大专,民营,少于50人,,https://jobs.51job.com/guangzhou/147477913.html?s=sou_sou_soulb&t=0_1&req=ac154bbac93c00bac4126f930a6401ba,https://jobs.51job.com/all/coUzJUMlE2U2xRPFE3BWg.html
115,密码学开发工程师,上海市数字证书认证中心有限公司,8750.0,上海·虹口区,3-4年,本科,国企,,,https://jobs.51job.com/shanghai/146228717.html?s=sou_sou_soulb&t=0_0&req=ce19a438fd3f45921b1d893f109f1c13,https://jobs.51job.com/all/coUjNRMFQ_UW5SMAJhAGc.html
116,Cost Accountant,成都盼盼门业有限公司,8500.0,成都·郫都区,5-7年,本科,外资（欧美）,,,https://jobs.51job.com/chengdu/147920793.html?s=sou_sou_soulb&t=0_0&req=ad968571174ba43f2c6d2b7794dc8792,https://jobs.51job.com/all/coCGhdMABqAT4HagFgB2Y.html
117,（资深）Golang后端开发工程师—法务—飞书企业应用,字节跳动,3750.0,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/139245758.html?s=sou_sou_soulb&t=0_0&req=ad968571174ba43f2c6d2b7794dc8792,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
118,5G核心网工程师,中国电子科技集团公司第五十研究所,3000.0,上海·普陀区,3-4年,本科,事业单位,1000-5000人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/139838845.html?s=sou_sou_soulb&t=0_0&req=ad968571174ba43f2c6d2b7794dc8792,https://jobs.51job.com/all/coAWVcOVEzBD8CYVAxUj8.html
119,高级后端开发工程师,上海步鸽网络科技有限责任公司,3750.0,上海·静安区,5-7年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/148104902.html?s=sou_sou_soulb&t=0_0&req=51ded7e3344c7a44884c7161942905e7,https://jobs.51job.com/all/coAGACbgJhBDlUMQ1vUjU.html
120,软件工程师,深圳微点生物技术股份有限公司,8750.0,深圳·宝安区,3-4年,本科,合资,150-500人,医疗设备/器械,https://jobs.51job.com/shenzhen/144357757.html?s=sou_sou_soulb&t=0_0&req=e5d4bd9f86aa0a9605a3551edadcfdd8,https://jobs.51job.com/all/coA2BQNgdsATxRNw1rVzo.html
121,Go开发工程师,广州碧软信息科技有限公司,8650.0,深圳,5-7年,本科,合资,500-1000人,计算机软件,https://jobs.51job.com/shenzhen/143862514.html?s=sou_sou_soulb&t=0_0&req=381a1933faafd23b76cdce00296c9a3b,https://jobs.51job.com/all/coUzdWNlY8AjoBZA1vUTA.html
122,高级后台开发工程师-抖音直播,字节跳动,3750.0,深圳,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/123970078.html?s=sou_sou_soulb&t=0_0&req=ce19a438fd3f45921b1d893f109f1c13,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
123,Business Development Manager,南京金斯瑞生物科技有限公司,11500.0,南京·江宁区,5-7年,,外资（非欧美）,1000-5000人,,https://jobs.51job.com/shanghai/147860230.html?s=sou_sou_soulb&t=0_1&req=ce19a438fd3f45921b1d893f109f1c13,https://jobs.51job.com/all/coUTYGYwJpDjVWMwRnXDw.html
124,Java开发工程师,广东太一文化科技产业发展有限公司,7000.0,广州·番禺区,1年,大专,民营,50-150人,影视/媒体/艺术/文化传播,https://jobs.51job.com/guangzhou/147170165.html?s=sou_sou_soulb&t=0_0&req=ce19a438fd3f45921b1d893f109f1c13,https://jobs.51job.com/all/coVDEFZ1U3DzEDZVQ3AGM.html
125,精益主管-Lean Supervisor,罗托克阀门控制技术（上海）有限公司,15500.0,上海·闵行区,3-4年,本科,外资（欧美）,150-500人,仪器仪表/工业自动化,https://jobs.51job.com/shanghai/147315650.html?s=sou_sou_soulb&t=0_0&req=51ded7e3344c7a44884c7161942905e7,https://jobs.51job.com/all/coUTVWMlU_DzUAYQdhVjY.html
126,高级软件工程师,集思软件开发（深圳）有限公司,9000.0,深圳·福田区,1年,本科,外资（非欧美）,50-150人,计算机软件,https://jobs.51job.com/shenzhen/139453125.html?s=sou_sou_soulb&t=0_0&req=e5d4bd9f86aa0a9605a3551edadcfdd8,https://jobs.51job.com/all/coUzxcOFQ-DzJRNVYz.html
127,后台开发工程师-工程效率方向,字节跳动,12000.0,广州,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/130487151.html?s=sou_sou_soulb&t=0_0&req=e5d4bd9f86aa0a9605a3551edadcfdd8,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
128,软件测试工程师,深圳市路特佳成网络科技有限公司,16000.0,深圳·龙岗区,2年,本科,民营,150-500人,互联网/电子商务,https://jobs.51job.com/shenzhen/147251317.html?s=sou_sou_soulb&t=0_0&req=e5d4bd9f86aa0a9605a3551edadcfdd8,https://jobs.51job.com/all/coBWdVOFM4ADkHZgdtVjs.html
129,Golang高级开发工程师,上海广拓信息技术有限公司,11750.0,上海,5-7年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/143040533.html?s=sou_sou_soulb&t=0_0&req=068c9f08d402193893045b41dcf6071d,https://jobs.51job.com/all/coBGNXMwBiUmtUOQJnVjo.html
130,Golang开发工程师,上海广拓信息技术有限公司,11500.0,上海,5-7年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/143809960.html?s=sou_sou_soulb&t=0_0&req=068c9f08d402193893045b41dcf6071d,https://jobs.51job.com/all/coBGNXMwBiUmtUOQJnVjo.html
131,后台开发工程师-工程效率方向,字节跳动,12000.0,广州,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/130487151.html?s=sou_sou_soulb&t=0_0&req=51ded7e3344c7a44884c7161942905e7,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
132,Divisional BD Manager (合同物流部门销售经理）,马士基（中国）航运有限公司上海分公司,4250.0,上海·闵行区,10年以上,本科,外资（欧美）,1000-5000人,,https://jobs.51job.com/shanghai/143970881.html?s=sou_sou_soulb&t=0_0&req=51ded7e3344c7a44884c7161942905e7,https://jobs.51job.com/all/coUjMFY1I4UWsOY1YyAW0.html
133,后端开发工程师 - 直播/实时通信,字节跳动,3750.0,深圳,3-4年,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shenzhen/104913198.html?s=sou_sou_soulb&t=0_0&req=3efc533b3ea7564b9e285a7f2666cec1,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
134,Softlines Sales Executive,"莱茵技术监护（深圳）有限公司 TUV Rheinland (Shenzhen) Co., Ltd.",10000.0,深圳,2年,本科,外资（欧美）,500-1000人,,http://tuvrheinland.51job.com/careers.html?jobid=147428827,http://tuvrheinland.51job.com/
135,后端开发工程师 - 国际化电商,字节跳动,3750.0,上海,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/shanghai/139730725.html?s=sou_sou_soulb&t=0_0&req=ce19a438fd3f45921b1d893f109f1c13,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
136,供应链改善项目经理,上海猎英人才服务有限公司,9000.0,上海,10年以上,本科,民营,少于50人,中介服务,https://jobs.51job.com/shanghai/146673271.html?s=sou_sou_soulb&t=0_0&req=ce19a438fd3f45921b1d893f109f1c13,https://jobs.51job.com/all/coUTVcPl44VWIFYgBjXTw.html
137,临床药理研究员（药代动力学方向）,诺思格（北京）医药科技股份有限公司,11000.0,北京,1年,硕士,合资,1000-5000人,医疗/护理/卫生,https://jobs.51job.com/beijing/134206494.html?s=sou_sou_soulb&t=0_0&req=dc4e5a24bac89f70c789cb71bd12bb0f,https://jobs.51job.com/all/coBGBSMVE2Vm0FYFcyUDI.html
138,NC开发顾问,四川鑫鑫会计师事务所有限责任公司,9000.0,成都·金牛区,1年,本科,民营,50-150人,建筑/建材/工程,https://jobs.51job.com/chengdu/137447809.html?s=sou_sou_soulb&t=0_0&req=51ded7e3344c7a44884c7161942905e7,https://jobs.51job.com/all/coAmAHZVMwDzNTP1M3VTY.html
139,Java高级开发工程师,中国互联网络信息中心（CNNIC）,12500.0,北京,无需经验,硕士,事业单位,150-500人,通信/电信运营、增值服务,https://jobs.51job.com/beijing/127935485.html?s=sou_sou_soulb&t=0_0&req=ad968571174ba43f2c6d2b7794dc8792,https://jobs.51job.com/all/coUTVQM1AwBjA.html
140,产品技术工程师,上海豌豆信息技术有限公司,10000.0,上海·闵行区,1年,大专,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/148013760.html?s=sou_sou_soulb&t=0_0&req=ac9f8dac71fe4883fa7ffb9595351124,https://jobs.51job.com/all/coVDFRMlY1DzlVMFAwUDw.html
141,golang中级工程师,广东明正项目管理有限公司,15000.0,珠海,3-4年,大专,民营,150-500人,建筑/建材/工程,https://jobs.51job.com/shenzhen/147084953.html?s=sou_sou_soulb&t=0_1&req=068c9f08d402193893045b41dcf6071d,https://jobs.51job.com/all/coBWdRMABnVG0FZg1tBWg.html
142,国际物流项目程序员,上海彤迅国际货运代理有限公司,10500.0,南昌·红谷滩新区,2年,大专,民营,50-150人,,https://jobs.51job.com/shanghai/133748329.html?s=sou_sou_soulb&t=0_1&req=068c9f08d402193893045b41dcf6071d,https://jobs.51job.com/all/coAmcCYARiVmBVOANkAmQ.html
143,后端开发工程师,深圳市齐奥通信技术有限公司,8750.0,深圳·宝安区,5-7年,本科,民营,150-500人,家具/家电/玩具/礼品,https://jobs.51job.com/shenzhen/148385678.html?s=sou_sou_soulb&t=0_0&req=068c9f08d402193893045b41dcf6071d,https://jobs.51job.com/all/coUzYAYFIzVWoCYVA6XTk.html
144,高级后端开发工程师,字节跳动,4000.0,北京,无需经验,本科,民营,10000人以上,计算机软件,https://jobs.51job.com/beijing/112476563.html?s=sou_sou_soulb&t=0_0&req=068c9f08d402193893045b41dcf6071d,https://jobs.51job.com/all/coUzdTMANlATdTNAFgB2U.html
145,微服务研发工程师,广州市品高软件股份有限公司,8750.0,广州·天河区,3-4年,本科,已上市,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/147662628.html?s=sou_sou_soulb&t=0_0&req=068c9f08d402193893045b41dcf6071d,https://jobs.51job.com/all/coUTVTMVUzVG0PbFMy.html
146,Golang,德科信息有限公司,15000.0,上海·浦东新区,1年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/148086229.html?s=sou_sou_soulb&t=0_0&req=6d8d8798d10a5ece19dd2964c425d146,https://jobs.51job.com/all/coVDFdOFMzDjIDYANgAm8.html
147,Linux开发工程师（中级）,牙木科技股份有限公司,8750.0,上海,1年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/125698335.html?s=sou_sou_soulb&t=0_0&req=ad968571174ba43f2c6d2b7794dc8792,https://jobs.51job.com/all/coUjYHYlc2U2hUNAFqUDI.html
148,质量管理/广州黄埔南方电网,深圳市皓羽科技有限公司,17500.0,广州·黄埔区,5-7年,本科,民营,,交通/运输/物流,https://jobs.51job.com/guangzhou/146587280.html?s=sou_sou_soulb&t=0_0&req=f029b32ab4d4e6be64a7ed4aaa20f96d,https://jobs.51job.com/all/coAmMAZlI0BzwHZAdsXDA.html
