职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
软件开发工程师,富士康科技集团,1-2万,深圳·龙华区,3-4年,本科,外资（非欧美）,10000人以上,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/141828592.html?s=sou_sou_soulb&t=0_0&req=976d7f32e1eec4cf415ec12e63a1bbd3,https://jobs.51job.com/all/coUTEFaV8_AjwObAJiVTU.html
仿真工程师,上海氢晨新能源科技有限公司,25-30万/年,上海·奉贤区,2年,硕士,民营,50-150人,汽车,https://jobs.51job.com/shanghai/145484952.html?s=sou_sou_soulb&t=0_0&req=976d7f32e1eec4cf415ec12e63a1bbd3,https://jobs.51job.com/all/coAWNcMVc8ADZTMlQ3B2I.html
Python,北京能科瑞元数字技术有限公司,1.2-1.7万,上海·黄浦区,5-7年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/147179361.html?s=sou_sou_soulb&t=0_0&req=71d70ef085c5cc7317598ce4ea00c582,https://jobs.51job.com/all/coVjVQNFY2VGwAYFczBWc.html
数据分析师,上海欧泓贸易有限公司,8千-1万,上海·闵行区,1年,本科,民营,少于50人,贸易/进出口,https://jobs.51job.com/shanghai/142583339.html?s=sou_sou_soulb&t=0_0&req=849fb769bc2de1d409db1b3cf7800573,https://jobs.51job.com/all/coAWRRMVEyDjhVOAJnXTA.html
软件工程师（生物制药设备）,上海真培生物技术有限公司,1.5-2.5万,上海·松江区,3-4年,本科,民营,,,https://jobs.51job.com/shanghai/140219910.html?s=sou_sou_soulb&t=0_0&req=a35418114ac3e776ae2b6c1589d650d3,https://jobs.51job.com/all/coUjNTNgRvBzxUNVY9VjU.html
环境建模算法专家(146361),上海艾杰飞人力资源有限公司,2-4万,广州,5-7年,本科,外资（非欧美）,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/guangzhou/142815348.html?s=sou_sou_soulb&t=0_0&req=ee0c7d5fb68c47777bc4a7427c43ad86,https://jobs.51job.com/all/coUjUCb141DzZSNwBkBmA.html
物联网数据分析工程师,宜通世纪科技股份有限公司,1-1.6万,广州·天河区,3-4年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/140445997.html?s=sou_sou_soulb&t=0_0&req=86b26e32af6d2c5b7855c33a0c8352e0,https://jobs.51job.com/all/coBmJQN1MyVmpVMgJg.html
C++软件开发工程师,广州家铭技术有限公司,1-1.5万·13薪,广州·黄埔区,2年,本科,民营,少于50人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/140303692.html?s=sou_sou_soulb&t=0_0&req=5a0a487b05cea7c2aacc1e48eab6b414,https://jobs.51job.com/all/coCGsCYAVgADkGYVAxUzY.html
Python开发工程师,四川金仁医药集团有限公司,8千-1万,成都·金牛区,2年,大专,民营,150-500人,批发/零售,https://jobs.51job.com/chengdu/147625546.html?s=sou_sou_soulb&t=0_0&req=06dcd05d2fdb720c878d288b9654966f,https://jobs.51job.com/all/coCW1XNFY1U2hRNgRgVDg.html
乐高编程老师,广州柏杉教育咨询有限公司,4-8千,广州·番禺区,2年,本科,民营,少于50人,教育/培训/院校,https://jobs.51job.com/guangzhou/133560138.html?s=sou_sou_soulb&t=0_0&req=ba11b497840ab94c0f6de7f53fc8f11f,https://jobs.51job.com/all/coBGRXNVA2BT5TM1cyXD8.html
ETL工程师,广州雪福科技信息有限公司,7千-1.1万,广州·白云区,1年,本科,民营,50-150人,,https://jobs.51job.com/guangzhou/145621825.html?s=sou_sou_soulb&t=0_0&req=cb76a52a1334d912a6f3a609c53e3d51,https://jobs.51job.com/all/coUzNdMVE6BjwGalQ1BmE.html
爬虫开发工程师,骆驼服饰,8千-1.2万,广州·白云区,3-4年,大专,民营,1000-5000人,互联网/电子商务,https://jobs.51job.com/guangzhou/139875785.html?s=sou_sou_soulb&t=0_0&req=4d9ba25311a339757e3563818ac04cde,https://jobs.51job.com/all/coUjZUMQJpUWkAZ1A6XDg.html
ISP图像处理工程师/摄相头,上海靓固生态环境科技股份有限公司,1.2-2.4万,上海·浦东新区,1年,本科,民营,少于50人,建筑/建材/工程,https://jobs.51job.com/shanghai/141394117.html?s=sou_sou_soulb&t=0_0&req=9995d7cf23f41e6dcc78593c7c4ea872,https://jobs.51job.com/all/coB2RSPl4_Aj9VNwRuAWI.html
Python软件开发工程师,广州十沣科技有限公司,1.2-1.8万·14薪,广州·黄埔区,3-4年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/guangzhou/146643041.html?s=sou_sou_soulb&t=0_0&req=58d99dc172263e2b3084d9d9ff5e9feb,https://jobs.51job.com/all/coA2NUOFAwATkCYVAyXD4.html
Django开发,深圳市睿服科技有限公司,1.2-1.5万,深圳·福田区,3-4年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shenzhen/147086579.html?s=sou_sou_soulb&t=0_0&req=cfad24585ec8abaf039a7f054ca0f0e1,https://jobs.51job.com/all/coVjVdOwVmDzECYQJkXD4.html
数据分析员,广东智合会计师事务所有限公司,7千-1万,广州·越秀区,2年,大专,民营,50-150人,金融/投资/证券,https://jobs.51job.com/guangzhou/143631487.html?s=sou_sou_soulb&t=0_0&req=ce91227faab1360ecd998cdc7918c574,https://jobs.51job.com/all/coVDBcOFIwBjtSNA1rAWY.html
Python开发工程师,深圳市睿服科技有限公司,1.4-1.8万,深圳·罗湖区,3-4年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shenzhen/143863499.html?s=sou_sou_soulb&t=0_0&req=3a76dd6dfca04ae78e9324bee8003f8a,https://jobs.51job.com/all/coVjVdOwVmDzECYQJkXD4.html
ISP图像处理工程师/摄相头,上海靓固生态环境科技股份有限公司,1.2-2.4万,上海·浦东新区,1年,本科,民营,少于50人,建筑/建材/工程,https://jobs.51job.com/shanghai/141394117.html?s=sou_sou_soulb&t=0_0&req=794dc0f81cbc2f2b27ddbbc925551c50,https://jobs.51job.com/all/coB2RSPl4_Aj9VNwRuAWI.html
Senior Customer Support Specialist,珀金埃尔默医学诊断产品（上海）有限公司,1.5-2万·13薪,上海·浦东新区,1年,本科,民营,5000-10000人,医疗设备/器械,https://jobs.51job.com/taicang/146979795.html?s=sou_sou_soulb&t=0_0&req=976d7f32e1eec4cf415ec12e63a1bbd3,https://jobs.51job.com/all/coCWhSMwJmBjgHZAdtVDE.html
数据治理工程师,广州芳禾数据有限公司,1.3-1.8万,广州·番禺区,3-4年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/guangzhou/140525396.html?s=sou_sou_soulb&t=0_0&req=14dea1aad3ea199c46bcf323a170d681,https://jobs.51job.com/all/coCGkBZFI1ADwPaAJoUTY.html
FPGA工程师,广东人工智能与先进计算研究院,1.2-2.2万·13薪,广州·黄埔区,3-4年,本科,事业单位,150-500人,学术/科研,https://jobs.51job.com/guangzhou/147307778.html?s=sou_sou_soulb&t=0_0&req=b7083aa154439263c386135b5bad52ac,https://jobs.51job.com/all/coUzAFZlQ3ADpRM1M0BmE.html
测试开发,深圳市长亮科技股份有限公司,1.4-2万,北京·丰台区,5-7年,本科,已上市,5000-10000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shenzhen/147937235.html?s=sou_sou_soulb&t=0_0&req=849fb769bc2de1d409db1b3cf7800573,https://jobs.51job.com/all/coAWVTPgdkU28BY1A1.html
测试开发,深圳市长亮科技股份有限公司,1.4-2万,北京·丰台区,5-7年,本科,已上市,5000-10000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/147937234.html?s=sou_sou_soulb&t=0_0&req=c2e73e74164246c0905288b327861e7d,https://jobs.51job.com/all/coAWVTPgdkU28BY1A1.html
Technical artist intern,维塔士电脑软件（成都）有限公司,4-5千,成都·锦江区,无需经验,大专,外资（欧美）,1000-5000人,计算机软件,https://jobs.51job.com/chengdu/140240869.html?s=sou_sou_soulb&t=0_0&req=112c4e9d805c40dc2c8416cdcf9f8656,https://jobs.51job.com/all/coA2dWM1M5VG4HYFY8BWA.html
Python developer,深圳英孚睿思信息技术有限公司,1.4-1.9万·13薪,深圳·南山区,3-4年,本科,民营,,金融/投资/证券,https://jobs.51job.com/shenzhen/147281631.html?s=sou_sou_soulb&t=0_0&req=66c556dbbec8464e7b76bd2b358239a2,https://jobs.51job.com/all/coBGRRPAJlU2tSMQJgVDI.html
机器学习算法工程师,中国安全生产科学研究院,1.6-2.5万,北京·朝阳区,2年,硕士,事业单位,150-500人,计算机软件,https://jobs.51job.com/beijing/140561914.html?s=sou_sou_soulb&t=0_0&req=ee0c7d5fb68c47777bc4a7427c43ad86,https://jobs.51job.com/all/coCW1dPlU_Aj4CbgZlUjM.html
Python开发,海南爱问众创科技有限公司,1.5-2.5万,深圳·南山区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shenzhen/146834322.html?s=sou_sou_soulb&t=0_0&req=dfa9fbbb2d042b7e61842c7a6d65387d,https://jobs.51job.com/all/coB2YBZVQ2BzAFaQRjUjA.html
互联网测试/理科生优先,广州雪福科技信息有限公司,6-8千,广州·白云区,1年,大专,民营,50-150人,,https://jobs.51job.com/guangzhou/145621856.html?s=sou_sou_soulb&t=0_0&req=5a0a487b05cea7c2aacc1e48eab6b414,https://jobs.51job.com/all/coUzNdMVE6BjwGalQ1BmE.html
机器人软件工程师,深圳市大族机器人有限公司,1.5-2万,深圳,1年,本科,民营,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/105845817.html?s=sou_sou_soulb&t=0_0&req=5a0a487b05cea7c2aacc1e48eab6b414,https://jobs.51job.com/all/coB2VUOFMzUW0HYAdmUzA.html
软件测试工程师,北明软件有限公司,7千-1万·13薪,上海·长宁区,1年,本科,已上市,1000-5000人,计算机软件,https://jobs.51job.com/shanghai/145840205.html?s=sou_sou_soulb&t=0_0&req=112c4e9d805c40dc2c8416cdcf9f8656,https://jobs.51job.com/all/coBGQHa1YxBTICZgRkBmU.html
Python开发工程师,友邦资讯科技（广州）有限公司成都分公司,9千-1.4万·13薪,成都,2年,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/chengdu/143188266.html?s=sou_sou_soulb&t=0_0&req=19416dffc2cecc73f539973bd831230e,https://jobs.51job.com/all/coCGkHZwVnVGgGYlQyVDM.html
Python开发工程师,深圳一科互联有限公司,1-1.8万·13薪,深圳·南山区,3-4年,大专,民营,少于50人,互联网/电子商务,https://jobs.51job.com/shenzhen/146708182.html?s=sou_sou_soulb&t=0_0&req=19416dffc2cecc73f539973bd831230e,https://jobs.51job.com/all/coAmMAZFYyAjxUMQNhAGw.html
数据分析助理（双休+社保）,深圳市中普传媒有限公司,7千-1.2万,广州·越秀区,无需经验,大专,民营,150-500人,,https://jobs.51job.com/guangzhou/141872156.html?s=sou_sou_soulb&t=0_0&req=04ca7ffdab634fb13a8d1135a0d12632,https://jobs.51job.com/all/coVTRSNQJkDzcEZgZlUzQ.html
自动化测试,维恩贝特科技有限公司,1.1-1.6万,深圳·福田区,5-7年,大专,民营,500-1000人,计算机软件,https://jobs.51job.com/shenzhen/141557107.html?s=sou_sou_soulb&t=0_0&req=14e8aba8dea6ea8fa10c091a7206043f,https://jobs.51job.com/all/coA2cHYFIxATkAYQ1nAGQ.html
Python开发工程师,上海浩也光电科技有限公司,1.5-2.5万,上海·松江区,3-4年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/134042118.html?s=sou_sou_soulb&t=0_0&req=71d70ef085c5cc7317598ce4ea00c582,https://jobs.51job.com/all/coBWFWMVY3VmpRNw1nBmo.html
python开发（线上面试）,杭州博彦信息技术有限公司,9千-1万,成都·武侯区,3-4年,大专,民营,5000-10000人,计算机软件,https://jobs.51job.com/chengdu/147449149.html?s=sou_sou_soulb&t=0_0&req=795748c38ddbdd18efcf59a6adf05bb3,https://jobs.51job.com/all/coUzdWNARkAjwGYAdiBWc.html
计算机视觉工程师,新疆爱华盈通信息技术有限公司深圳分公司,1.5-3万,深圳·南山区,无需经验,本科,民营,50-150人,计算机软件,https://jobs.51job.com/shenzhen/146663346.html?s=sou_sou_soulb&t=0_0&req=5dfe4d7da3b91bf8015667e84842b280,https://jobs.51job.com/all/coCWlVM141UWxSMFAzBWg.html
PYTHON高级研发工程师,上海瀛太信息科技有限公司,1.5-2.3万,上海·静安区,5-7年,本科,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/146415782.html?s=sou_sou_soulb&t=0_0&req=610aa93f711d6a9b8b3317f219ccd622,https://jobs.51job.com/all/coVjUHZ180U24DZgFjUDM.html
Python中级,成都甲乙方程科技有限公司,1-1.5万,成都·武侯区,3-4年,大专,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/chengdu/147692753.html?s=sou_sou_soulb&t=0_0&req=6ff6129ccbd00641f379a67d6ff3aa0f,https://jobs.51job.com/all/coBGYBbFMyBzBUNwRnAG0.html
数据产品支持专员,云汉芯城（上海）互联网科技股份有限公司,8千-1.6万,上海·松江区,2年,本科,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/shanghai/144188539.html?s=sou_sou_soulb&t=0_0&req=78ece61532628a8b491e3bdd64006b02,https://jobs.51job.com/all/coBWEHYVMzU2oEYgNoAW0.html
软件开发工程师 (PHP),飞域（广州）国际贸易有限公司,1-1.5万,广州·天河区,2年,本科,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/nanjing/147083070.html?s=sou_sou_soulb&t=0_0&req=6c460dec165777c222b68db916173219,https://jobs.51job.com/all/coUTFUNF81UmwPb1EzUTc.html
机器人算法工程师,上海博为峰信息技术有限公司,1.8-2.5万,深圳·宝安区,1年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shenzhen/140431486.html?s=sou_sou_soulb&t=0_0&req=143af99b8764ee90de5ae80026929c84,https://jobs.51job.com/all/coVjNWMQNgBjtUMgFlXD0.html
ERP开发工程师,成都安可信电子股份有限公司,1.3-1.5万·14薪,成都,3-4年,大专,民营,500-1000人,仪器仪表/工业自动化,https://jobs.51job.com/chengdu/140352424.html?s=sou_sou_soulb&t=0_0&req=a35418114ac3e776ae2b6c1589d650d3,https://jobs.51job.com/all/coAGddOQBgUm5WMVcy.html
数据分析师,成都费森科斯科技有限公司,8千-1万,成都·高新区,无需经验,大专,民营,50-150人,计算机硬件,https://jobs.51job.com/xianyang/141711558.html?s=sou_sou_soulb&t=0_0&req=5a0a487b05cea7c2aacc1e48eab6b414,https://jobs.51job.com/all/coBmcHYFEyUmQAZVE1UTM.html
图像算法工程师,广东触电传媒科技有限公司,1.8-2.4万,广州·越秀区,2年,硕士,国企,150-500人,计算机软件,https://jobs.51job.com/guangzhou/143675928.html?s=sou_sou_soulb&t=0_0&req=794dc0f81cbc2f2b27ddbbc925551c50,https://jobs.51job.com/all/coA2YFaFU_DjABYw1qBmQ.html
Python爬虫工程师,广州联深计算机科技有限公司,6-8千·13薪,广州·天河区,2年,大专,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/147894617.html?s=sou_sou_soulb&t=0_0&req=58d99dc172263e2b3084d9d9ff5e9feb,https://jobs.51job.com/all/coA2ddMV81U28AYgRlUTI.html
系统运维工程师（高级）,广州慧扬健康科技有限公司,1.1-2万,广州·天河区,5-7年,本科,民营,150-500人,医疗/护理/卫生,https://jobs.51job.com/guangzhou/144077460.html?s=sou_sou_soulb&t=0_0&req=b29d3e2abe95c9614fd6c7f4cfadd6de,https://jobs.51job.com/all/coAmBdPVcxU25RPQBkAmU.html
数据分析师(142465)餐补交通费,上海艾杰飞人力资源有限公司,1.2-1.5万,上海,3-4年,大专,外资（非欧美）,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/140194726.html?s=sou_sou_soulb&t=0_0&req=cfad24585ec8abaf039a7f054ca0f0e1,https://jobs.51job.com/all/coUjUCb141DzZSNwBkBmA.html
中证资本-信息技术部-系统测试工程师G00436,中信期货有限公司,1-2万,上海,2年,本科,国企,1000-5000人,金融/投资/证券,https://jobs.51job.com/shanghai/140152537.html?s=sou_sou_soulb&t=0_0&req=3a4f5e7b4436a06993e099e257a03b94,https://jobs.51job.com/all/coBWFQMV4-UmVTMAZh.html
Python初级开发工程师,深圳市易达恒通供应链管理有限公司,6-8千,深圳·福田区,2年,大专,民营,50-150人,交通/运输/物流,https://jobs.51job.com/shenzhen/129405054.html?s=sou_sou_soulb&t=0_0&req=9c0f7d37ec6266513c79c6d6f4c7301c,https://jobs.51job.com/all/coUjZQMQdnAj4BYgJkAW0.html
解决方案工程师（云计算）,广州尚航信息科技股份有限公司,1-2万,广州·黄埔区,3-4年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/140631001.html?s=sou_sou_soulb&t=0_0&req=14e8aba8dea6ea8fa10c091a7206043f,https://jobs.51job.com/all/coCW0BYFEwBTsHYlY0VTU.html
电商数据分析助理,深圳市云乔诚科技有限公司,9千-1.5万·13薪,广州·海珠区,1年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/guangzhou/140309542.html?s=sou_sou_soulb&t=0_0&req=14e8aba8dea6ea8fa10c091a7206043f,https://jobs.51job.com/all/coVjcAZVcyUWlWMgxsUDc.html
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/handan/141687920.html?s=sou_sou_soulb&t=0_0&req=14e8aba8dea6ea8fa10c091a7206043f,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
三维重建算法工程师,中煤科工机器人科技有限公司,2-4万,深圳,5-7年,硕士,国企,1000-5000人,机械/设备/重工,https://jobs.51job.com/shenzhen/140515639.html?s=sou_sou_soulb&t=0_0&req=14e8aba8dea6ea8fa10c091a7206043f,https://jobs.51job.com/all/coUzICZAJjDzVVNFQ_VDU.html
数据员,广州童心服饰有限公司,4-8千,广州·荔湾区,2年,大专,民营,500-1000人,服装/纺织/皮革,https://jobs.51job.com/guangzhou/140241440.html?s=sou_sou_soulb&t=0_0&req=14e8aba8dea6ea8fa10c091a7206043f,https://jobs.51job.com/all/coUjdVN1c0AToEYQxsUjU.html
系统运维工程师,上海游盾网络科技有限公司,9千-1.1万,上海·普陀区,1年,大专,民营,少于50人,通信/电信/网络设备,https://jobs.51job.com/shanghai/140844172.html?s=sou_sou_soulb&t=0_0&req=14e8aba8dea6ea8fa10c091a7206043f,https://jobs.51job.com/all/coAWJcOVE3BzxTMwVgB2A.html
数据分析师,北京览鸿科技有限公司,8千-1万,北京·顺义区,无需经验,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/zhangjiakou/141342379.html?s=sou_sou_soulb&t=0_0&req=14e8aba8dea6ea8fa10c091a7206043f,https://jobs.51job.com/all/coAmNQNgBrVWMHa1A0UDA.html
算法工程师,上海物联网有限公司,1.5-2.5万,上海·长宁区,2年,硕士,国企,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/147171401.html?s=sou_sou_soulb&t=0_0&req=976d7f32e1eec4cf415ec12e63a1bbd3,https://jobs.51job.com/all/coBmNSNFc1BjxVMABnVjQ.html
系统开发工程师,富士康科技集团,1-2万·13薪,深圳·龙华区,3-4年,本科,外资（非欧美）,10000人以上,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/141757559.html?s=sou_sou_soulb&t=0_0&req=976d7f32e1eec4cf415ec12e63a1bbd3,https://jobs.51job.com/all/coUTEFaV8_AjwObAJiVTU.html
算法工程师,清华四川能源互联网研究院,1.5-1.8万,成都·天府新区,无需经验,硕士,事业单位,150-500人,新能源,https://jobs.51job.com/chengdu/146235021.html?s=sou_sou_soulb&t=0_0&req=976d7f32e1eec4cf415ec12e63a1bbd3,https://jobs.51job.com/all/coAmBRNVI0DjAEYQZlUjU.html
接口自动化测试,上海微创软件股份有限公司,1.4-1.5万·13薪,上海·浦东新区,3-4年,本科,合资,10000人以上,外包服务,https://jobs.51job.com/shanghai/148317125.html?s=sou_sou_soulb&t=0_0&req=976d7f32e1eec4cf415ec12e63a1bbd3,https://jobs.51job.com/all/coVTFRNF49DzUGagZt.html
Full Stack Engineer (数据分析方向）,HCL Technologies (Shanghai) Limited,2-3万·13薪,上海,5-7年,本科,外资（非欧美）,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/144922069.html?s=sou_sou_soulb&t=0_0&req=cb76a52a1334d912a6f3a609c53e3d51,https://jobs.51job.com/all/coA2cFYFMzAzoEYFQ1Vjs.html
Process Development Engineer_Surfacing_MJ000136,卡尔蔡司光学（中国）有限公司,1-1.8万·14薪,广州·黄埔区,1年,硕士,外资（欧美）,1000-5000人,多元化业务集团公司,https://jobs.51job.com/guangzhou/146430348.html?s=sou_sou_soulb&t=0_0&req=ce91227faab1360ecd998cdc7918c574,https://jobs.51job.com/all/coCG9XMwJnAD4BZQJk.html
Python开发工程师,上海银欣高新技术发展股份有限公司,1-1.5万·13薪,上海,1年,本科,民营,50-150人,建筑/建材/工程,https://jobs.51job.com/shanghai/147150644.html?s=sou_sou_soulb&t=0_0&req=6ff6129ccbd00641f379a67d6ff3aa0f,https://jobs.51job.com/all/coAmVcPFAyDzEBZwZh.html
高级固件后端工程师（FW Engineer ）,北京特纳飞电子技术有限公司,4-7万·14薪,北京·海淀区,5-7年,本科,合资,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/140068010.html?s=sou_sou_soulb&t=0_0&req=5dfe4d7da3b91bf8015667e84842b280,https://jobs.51job.com/all/coBGQCYgNoVWIGZA1oXD0.html
软件工程师,深圳市富源盛电子科技有限公司,2.5-4万·13薪,深圳·龙华区,1年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/shenzhen/148378269.html?s=sou_sou_soulb&t=0_0&req=976d7f32e1eec4cf415ec12e63a1bbd3,https://jobs.51job.com/all/coB2IAYlY9DzBTNwdmB2Y.html
ETL工程师,河北开诚绽放信息科技有限公司,7千-1.2万·13薪,北京·朝阳区,无需经验,本科,民营,,通信/电信/网络设备,https://jobs.51job.com/jinan/146355684.html?s=sou_sou_soulb&t=0_0&req=9995d7cf23f41e6dcc78593c7c4ea872,https://jobs.51job.com/all/coVTQAYlMwVWNVMANiBWg.html
Python高级开发工程师,研祥智能科技股份有限公司,1.8-3万,深圳·光明区,5-7年,本科,已上市,1000-5000人,仪器仪表/工业自动化,https://jobs.51job.com/shenzhen/147695925.html?s=sou_sou_soulb&t=0_0&req=3a76dd6dfca04ae78e9324bee8003f8a,https://jobs.51job.com/all/coUTVRNVMzAzhWOgBhAmA.html
测试开发工程师,格科微电子（上海）有限公司,1.5-2.5万·15薪,上海,3-4年,本科,外资（非欧美）,500-1000人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/140345224.html?s=sou_sou_soulb&t=0_0&req=14dea1aad3ea199c46bcf323a170d681,https://jobs.51job.com/all/coUzZQMQJjVm0GZANn.html
Python开发工程师-爬虫,北京弘亚世纪投资顾问有限公司上海分公司,1.1-1.7万,上海,3-4年,本科,外资（欧美）,50-150人,互联网/电子商务,https://jobs.51job.com/shanghai/129855765.html?s=sou_sou_soulb&t=0_0&req=06dcd05d2fdb720c878d288b9654966f,https://jobs.51job.com/all/coAmcAZ1QyVG8DZQJiB2E.html
Python开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/handan/140831604.html?s=sou_sou_soulb&t=0_0&req=dfa9fbbb2d042b7e61842c7a6d65387d,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
NVR/DVR高级软件开发工程师,深圳市美安科技有限公司,2.5-4万·14薪,深圳·龙岗区,5-7年,本科,合资,150-500人,,https://jobs.51job.com/shenzhen/141793712.html?s=sou_sou_soulb&t=0_0&req=04ca7ffdab634fb13a8d1135a0d12632,https://jobs.51job.com/all/coA2QFaQNjUW0EYwJmBWg.html
RPA实施工程师,上海交大慧谷信息产业股份有限公司,8千-1.2万,上海·徐汇区,1年,本科,已上市,150-500人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/135812227.html?s=sou_sou_soulb&t=0_0&req=ee0c7d5fb68c47777bc4a7427c43ad86,https://jobs.51job.com/all/coAGVWMFIwDjBTMARgVjI.html
数据开发工程师,上海慧度至明信息科技有限公司,1.5-3万,上海·浦东新区,3-4年,本科,民营,少于50人,,https://jobs.51job.com/shanghai/133914739.html?s=sou_sou_soulb&t=0_0&req=86b26e32af6d2c5b7855c33a0c8352e0,https://jobs.51job.com/all/coAmFUNV89U2VRM1Y9Uzc.html
Python数据分析师-V3251C,欧泰普（上海）科技有限公司,8千-1.2万·13薪,上海·黄浦区,1年,本科,民营,150-500人,快速消费品(食品、饮料、化妆品),https://jobs.51job.com/shanghai/146708265.html?s=sou_sou_soulb&t=0_0&req=19416dffc2cecc73f539973bd831230e,https://jobs.51job.com/all/coUTEFYANpADsBbA1sXTs.html
数据挖掘工程师,西安晟启科技有限公司,8千-1.3万,深圳·南山区,无需经验,本科,民营,少于50人,计算机软件,https://jobs.51job.com/wuhan/142553611.html?s=sou_sou_soulb&t=0_0&req=ba11b497840ab94c0f6de7f53fc8f11f,https://jobs.51job.com/all/coVjZUOVMzADkGZ1Y0VTk.html
测试开发工程师,上海畅联智融通讯科技有限公司,1.1-2.2万,上海·浦东新区,3-4年,本科,外资（非欧美）,150-500人,通信/电信/网络设备,https://jobs.51job.com/shanghai/142635101.html?s=sou_sou_soulb&t=0_0&req=b7083aa154439263c386135b5bad52ac,https://jobs.51job.com/all/coAmdSNwBjU2QEYlM3UTE.html
游戏测试,华强方特文化科技集团股份有限公司,1-1.7万,深圳·南山区,3-4年,本科,民营,10000人以上,多元化业务集团公司,https://jobs.51job.com/shenzhen/140576383.html?s=sou_sou_soulb&t=0_0&req=849fb769bc2de1d409db1b3cf7800573,https://jobs.51job.com/all/coAGRTMlY3U20.html
系统运维工程师,上海游盾网络科技有限公司,9千-1.1万,上海·普陀区,1年,大专,民营,少于50人,通信/电信/网络设备,https://jobs.51job.com/shanghai/140844172.html?s=sou_sou_soulb&t=0_0&req=c2e73e74164246c0905288b327861e7d,https://jobs.51job.com/all/coAWJcOVE3BzxTMwVgB2A.html
Python物联网安全开发工程师,中国科学院信息工程研究所,8千-1万,北京·海淀区,无需经验,本科,事业单位,1000-5000人,政府/公共事业,https://jobs.51job.com/beijing/145637076.html?s=sou_sou_soulb&t=0_0&req=66c556dbbec8464e7b76bd2b358239a2,https://jobs.51job.com/all/coUzFXM1YyVWhVMQZlXTw.html
Python开发工程师,蓬江区恒准达电子设备中心,50-100万/年,深圳·龙华区,3-4年,本科,合资,1000-5000人,机械/设备/重工,https://jobs.51job.com/shenzhen/146748372.html?s=sou_sou_soulb&t=0_0&req=66c556dbbec8464e7b76bd2b358239a2,https://jobs.51job.com/all/coAmNSMwNgUWgDZVc1VzY.html
Python高级开发工程师,达而观信息科技（上海）有限公司,1.5-3万,上海·浦东新区,3-4年,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/shanghai/125680759.html?s=sou_sou_soulb&t=0_0&req=66c556dbbec8464e7b76bd2b358239a2,https://jobs.51job.com/all/coBGZWMwBgVGlVNw1sAWU.html
SSD测试开发工程师,深圳佰维存储科技股份有限公司,2-3.5万·15薪,深圳·南山区,3-4年,本科,已上市,1000-5000人,,https://jobs.51job.com/shenzhen/147670033.html?s=sou_sou_soulb&t=0_0&req=a35418114ac3e776ae2b6c1589d650d3,https://jobs.51job.com/all/coB2MHYlUxUm8AYlcyB2U.html
