职位,公司,薪资,城市,经验,学历,公司性质,公司规模,公司领域,职位详情页,公司详情页
Java开发工程师,上海赢崧企业管理咨询有限公司,1.5-2万·13薪,上海·静安区,3-4年,大专,外资（欧美）,500-1000人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/136482009.html?s=sou_sou_soulb&t=0_0&req=6973f5b0d39797de82fda2a22ad639c6,https://jobs.51job.com/all/coVDRSMQdjDjRVMAZhVjU.html
Java开发,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/zhangjiakou/141154215.html?s=sou_sou_soulb&t=0_0&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
中高级Java开发工程师,上海泰聚数据技术有限公司,1.4-1.8万,上海·黄浦区,3-4年,本科,民营,少于50人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/148453309.html?s=sou_sou_soulb&t=0_0&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coVTVQM1Q2VWJSMlA1BWY.html
Java高级开发工程师,广东甜秘密寝具有限公司,1.5-2.5万,广州·白云区,5-7年,本科,民营,500-1000人,家具/家电/玩具/礼品,https://jobs.51job.com/guangzhou/148501480.html?s=sou_sou_soulb&t=0_0&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coA2YHYFI4VmoAbQRhVzs.html
Java高级开发工程师,上海新程医学科技有限公司,1.3-2.5万·13薪,上海·静安区,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/96311157.html?s=sou_sou_soulb&t=0_0&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coBWcBYl85DjNSMwJiVzU.html
Java开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/jiamusi/141296706.html?s=sou_sou_soulb&t=0_0&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
Java工程师-数据金融公司（筹）,上海数据集团有限公司,2.5-3.5万,上海·黄浦区,3-4年,本科,国企,1000-5000人,,https://jobs.51job.com/shanghai/148518360.html?s=sou_sou_soulb&t=0_0&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coAWBRMAViAT0Pblc3UzY.html
Java开发工程师,深圳市强薯云网络科技有限公司,1.5-1.8万,深圳·福田区,5-7年,本科,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/shenzhen/141428860.html?s=sou_sou_soulb&t=0_0&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coAGFXMABiAjhUMwNhUjQ.html
高级Java开发工程师 (MJ001039),嘉联支付有限公司,2-3.5万,深圳·南山区,5-7年,本科,已上市,500-1000人,金融/投资/证券,https://jobs.51job.com/shenzhen/148515022.html?s=sou_sou_soulb&t=0_0&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coUjFXMQVhU2QFYFY8UTE.html
Java高级开发工程师,上海纵骥信息科技有限公司,1.2-2万,上海·徐汇区,3-4年,本科,民营,少于50人,计算机软件,https://jobs.51job.com/shanghai/134221554.html?s=sou_sou_soulb&t=0_0&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coAGNXOwdlBT8BYlAwB2Y.html
Java,北京旭日神州科技有限公司,1.2-1.8万,重庆,5-7年,本科,民营,500-1000人,计算机软件,https://jobs.51job.com/beijing/148518841.html?s=sou_sou_soulb&t=0_1&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coA2JQNAdgVmlRNgBlVDY.html
Java高级开发工程师,广州云岫信息科技有限公司,1.5-2.5万,广州·天河区,5-7年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/98662178.html?s=sou_sou_soulb&t=0_0&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coAGVdOVEzVm0HZwZsUjQ.html
Java工程师,神州数码信息服务股份有限公司,1.3-2万,北京·东城区,3-4年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/beijing/145152177.html?s=sou_sou_soulb&t=0_0&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
JAVA开发工程师(009238),中信银行信用卡中心,2-3.5万,深圳·福田区,3-4年,本科,国企,500-1000人,互联网/电子商务,https://jobs.51job.com/shenzhen/145132260.html?s=sou_sou_soulb&t=0_0&req=fed98fe14ad58797f473dc4df7642b4a,https://jobs.51job.com/all/coA2BQMlYzATkFaQZt.html
Java中级开发工程师01,德科信息有限公司,1.5-2.5万,深圳·南山区,3-4年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shenzhen/138323139.html?s=sou_sou_soulb&t=0_0&req=ca28a45e7acaaf9c55af7f8507ea5b39,https://jobs.51job.com/all/coVDFdOFMzDjIDYANgAm8.html
Java开发,海南钦诚软件技术有限公司,8千-1.2万,北京,无需经验,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/148579330.html?s=sou_sou_soulb&t=0_0&req=ca28a45e7acaaf9c55af7f8507ea5b39,https://jobs.51job.com/all/coUzJdOwNpAzhUNlc1Uj8.html
Java开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/jiamusi/141101055.html?s=sou_sou_soulb&t=0_0&req=3c89c11b469b0ed1c18fb1a0edf39bda,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
Java高级架构工程师,苏州谷英人力资源服务有限公司,3.8-4.3万·14薪,上海·静安区,8-9年,本科,民营,少于50人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/shanghai/141900829.html?s=sou_sou_soulb&t=0_0&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coCGtWN1I4BzlSMlYyUjM.html
中高级Java开发工程师,沃企信息科技（上海）有限公司,2-3万,上海·虹口区,5-7年,本科,民营,,计算机软件,https://jobs.51job.com/shanghai/144663543.html?s=sou_sou_soulb&t=0_0&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coAmJSM1Q_VWoEZg1tVDc.html
Java开发 兴业银行,神州数码信息服务股份有限公司,1.2-2.2万·13薪,上海·浦东新区,3-4年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/shanghai/134967418.html?s=sou_sou_soulb&t=0_0&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
java初级程序员,北京嘉士宝科技有限公司,6千-1万,北京·朝阳区,1年,大专,民营,少于50人,电气/电力/水利,https://jobs.51job.com/beijing/64074531.html?s=sou_sou_soulb&t=0_0&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coBmNdOl89U24OaFYyUTE.html
Java开发工程师,深圳市步壹软件有限公司,1-1.8万,深圳·宝安区,3-4年,本科,民营,少于50人,,https://jobs.51job.com/shenzhen/140115860.html?s=sou_sou_soulb&t=0_0&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coAGFdOFQ1UmwFZAxnVTM.html
Java开发工程师,北京聘多多科技有限公司,1.8-3.6万,上海·浦东新区,3-4年,大专,民营,500-1000人,计算机软件,https://jobs.51job.com/shanghai/132113121.html?s=sou_sou_soulb&t=0_0&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coVjZQNFMxBTkDZgBiB2I.html
Java开发工程师,上海云逐信息技术有限公司,1.2-1.6万,上海·浦东新区,3-4年,本科,民营,50-150人,,https://jobs.51job.com/shanghai/145503141.html?s=sou_sou_soulb&t=0_0&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coB2RTMF87VG0CZwRvVzU.html
高级Java工程师,广州紫麦科技有限公司,1.5-2万,广州·黄埔区,5-7年,本科,民营,150-500人,互联网/电子商务,https://jobs.51job.com/guangzhou/145978156.html?s=sou_sou_soulb&t=0_0&req=4eff650da5bd4480c161e5c43823991c,https://jobs.51job.com/all/coAWRVMAJoVWlSPlY2AGE.html
Java开发工程师,内蒙古钛驰新迪商务有限公司,8千-1.5万·13薪,北京·朝阳区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/tianjin/141354385.html?s=sou_sou_soulb&t=0_0&req=ba005c15d49d6df59a36307b0dbb90a3,https://jobs.51job.com/all/coVDVXMFIxVmAOaQZlBWU.html
Java中级研发工程师（AX）,格尔软件股份有限公司,1-2万,上海·静安区,1年,本科,已上市,500-1000人,互联网/电子商务,https://jobs.51job.com/shanghai/137177042.html?s=sou_sou_soulb&t=0_0&req=229d7d705f1e75d75237515786c07b49,https://jobs.51job.com/all/coCG9QNgdtATcFYFcx.html
JAVA程序员（制造业）,上海迅筑信息科技有限公司,6千-1.2万,上海·黄浦区,1年,本科,民营,50-150人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/68866644.html?s=sou_sou_soulb&t=0_0&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coA2ZdP1c3ATkGYAJkUT0.html
Java高级开发工程师,上海沣海智能科技有限公司,1.5-2万,上海·黄浦区,3-4年,本科,合资,150-500人,金融/投资/证券,https://jobs.51job.com/shanghai/115471693.html?s=sou_sou_soulb&t=0_0&req=229d7d705f1e75d75237515786c07b49,https://jobs.51job.com/all/coVjUAZwBjAjlVN1YwAWE.html
Java开发工程师,上海意鹰信息技术有限公司,1.3-2万,上海·徐汇区,5-7年,大专,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/140938434.html?s=sou_sou_soulb&t=0_0&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coAWFVNwNhBT9TMQ1uVTM.html
Java开发工程师,上海菁淇信息科技有限公司,1-1.5万,上海·浦东新区,2年,大专,合资,50-150人,计算机软件,https://jobs.51job.com/shanghai/127683588.html?s=sou_sou_soulb&t=0_0&req=229d7d705f1e75d75237515786c07b49,https://jobs.51job.com/all/coVjZSNANkAz5TNgZnUzY.html
Java开发工程师,北京聘多多科技有限公司,1.5-3万·15薪,成都,1年,大专,民营,500-1000人,计算机软件,https://jobs.51job.com/chengdu/141821518.html?s=sou_sou_soulb&t=0_0&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coVjZQNFMxBTkDZgBiB2I.html
Java中级开发工程师,宜通世纪科技股份有限公司,1.2-1.5万,广州·天河区,2年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/141021483.html?s=sou_sou_soulb&t=0_0&req=229d7d705f1e75d75237515786c07b49,https://jobs.51job.com/all/coBmJQN1MyVmpVMgJg.html
IT软件开发Java，PHP，c#，sap等,湖北一片语科技有限公司,1.5-3万,武汉,1年,本科,民营,少于50人,,https://jobs.51job.com/shenzhen/142598812.html?s=sou_sou_soulb&t=0_1&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coVTdQMVAzVWtTMAxmXTg.html
数字信息事业部-JAVA开发工程师,湖南高速信息科技有限公司,12-16万/年,长沙·开福区,5-7年,本科,国企,150-500人,,https://jobs.51job.com/shenzhen/148426149.html?s=sou_sou_soulb&t=0_1&req=229d7d705f1e75d75237515786c07b49,https://jobs.51job.com/all/coVTRcPgBiAD1UNgBnUTY.html
Java开发工程师,深华建设（深圳）股份有限公司,1.5-2万,深圳·南山区,3-4年,本科,民营,500-1000人,互联网/电子商务,https://jobs.51job.com/shenzhen/130103278.html?s=sou_sou_soulb&t=0_0&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coAmdVOAJoU21RMAJjUjY.html
高级Java开发工程师,广州医药股份有限公司,1-2万,广州·荔湾区,3-4年,本科,合资,1000-5000人,医疗设备/器械,https://jobs.51job.com/guangzhou/144676247.html?s=sou_sou_soulb&t=0_0&req=229d7d705f1e75d75237515786c07b49,https://jobs.51job.com/all/coVTFXMF88DjNUMwVgVDk.html
java开发工程师-PD,中通服软件科技有限公司,1-2万,广州·天河区,2年,本科,合资,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/144684934.html?s=sou_sou_soulb&t=0_0&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coB2NdPFYwAj0CZlc3VjA.html
Java开发工程师（物联网方向）,成都数创物联科技有限公司,8千-1.2万,成都·高新区,3-4年,本科,民营,少于50人,通信/电信运营、增值服务,https://jobs.51job.com/chengdu/146457985.html?s=sou_sou_soulb&t=0_0&req=229d7d705f1e75d75237515786c07b49,https://jobs.51job.com/all/coUTIFZABmBToPbAZmVjo.html
Java中级开发工程师,深圳市科讯数码有限公司,6-9千,广州·天河区,2年,大专,民营,50-150人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/88339003.html?s=sou_sou_soulb&t=0_0&req=229d7d705f1e75d75237515786c07b49,https://jobs.51job.com/all/coVDNdPwJnVWhSNFM0.html
Java 开发工程师,上海埃林哲软件系统股份有限公司,1.5-2.5万,上海,3-4年,本科,已上市,500-1000人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/shanghai/148573690.html?s=sou_sou_soulb&t=0_0&req=8e90a34c2452665243190af048d87258,https://jobs.51job.com/all/coUzNTPwRvUWtSNQZj.html
Java开发工程师(仓储/关务/跨境电商),深圳深创建控股集团有限公司,1-2万,深圳·南山区,1年,大专,民营,50-150人,,https://jobs.51job.com/shenzhen/146207620.html?s=sou_sou_soulb&t=0_0&req=8e90a34c2452665243190af048d87258,https://jobs.51job.com/all/coUzNSM1E0DjcFZFcxVDI.html
中级java开发工程师,广州四千里数据科技有限公司,1.2-1.8万,深圳·南山区,2年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shenzhen/148572716.html?s=sou_sou_soulb&t=0_0&req=8e90a34c2452665243190af048d87258,https://jobs.51job.com/all/coVDRQNVQwVmpVNQJpAWA.html
Java开发工程师,深圳市紫川软件有限公司,1.4-2.1万,深圳·罗湖区,5-7年,本科,民营,500-1000人,,https://jobs.51job.com/shenzhen/115596698.html?s=sou_sou_soulb&t=0_0&req=8e90a34c2452665243190af048d87258,https://jobs.51job.com/all/coBGNVNVMzUW8GYAVkBWk.html
java工程师,北京中外翻译咨询有限公司,8千-1.2万,北京·西城区,2年,本科,国企,150-500人,教育/培训/院校,https://jobs.51job.com/beijing/129621114.html?s=sou_sou_soulb&t=0_0&req=65ea9d0bd9cc4fdfbce8c64b5adf4886,https://jobs.51job.com/all/coB2RQNlYzVmEPa1EwXDo.html
Java高级工程师,神州数码信息服务股份有限公司,1.5-2万,上海·浦东新区,5-7年,大专,已上市,10000人以上,计算机软件,https://jobs.51job.com/shanghai/147158571.html?s=sou_sou_soulb&t=0_0&req=65ea9d0bd9cc4fdfbce8c64b5adf4886,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
高级Java开发工程师,上海恒顺旅行（集团）有限公司,1.5-2.5万,上海·徐汇区,5-7年,大专,民营,150-500人,酒店/旅游,https://jobs.51job.com/shanghai/130723272.html?s=sou_sou_soulb&t=0_0&req=65ea9d0bd9cc4fdfbce8c64b5adf4886,https://jobs.51job.com/all/coBGBQMVQ2AzRUNQViAmE.html
Java开发工程师,上海复深蓝软件股份有限公司,1.1-1.8万·13薪,北京·丰台区,3-4年,大专,已上市,1000-5000人,计算机软件,https://jobs.51job.com/beijing/145442934.html?s=sou_sou_soulb&t=0_0&req=65ea9d0bd9cc4fdfbce8c64b5adf4886,https://jobs.51job.com/all/coA2RXMwBhBzsGYFMz.html
java高级工程师,成都布络软件技术有限公司,1.2-1.6万,成都·高新区,5-7年,本科,民营,50-150人,互联网/电子商务,https://jobs.51job.com/chengdu/141431157.html?s=sou_sou_soulb&t=0_0&req=65ea9d0bd9cc4fdfbce8c64b5adf4886,https://jobs.51job.com/all/coB2NRM18_DzlVMQxoVjY.html
Java开发,上海舟恩信息技术有限公司,1.4-1.6万,上海·浦东新区,3-4年,本科,民营,150-500人,计算机软件,https://jobs.51job.com/shanghai/148578087.html?s=sou_sou_soulb&t=0_0&req=ac3be13ae8bb4705cc20c868060d9bce,https://jobs.51job.com/all/coAmcHZ1MwBTtSNlY1VDA.html
Java工程师 (MJ008415),神州数码信息服务股份有限公司,1.5-2.5万,北京,2年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/beijing/145339808.html?s=sou_sou_soulb&t=0_0&req=65ea9d0bd9cc4fdfbce8c64b5adf4886,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
Java高级开发工程师,广州市联兆基因科技有限公司,20-25万/年,广州·海珠区,5-7年,大专,民营,150-500人,医疗/护理/卫生,https://jobs.51job.com/guangzhou/147824963.html?s=sou_sou_soulb&t=0_0&req=65ea9d0bd9cc4fdfbce8c64b5adf4886,https://jobs.51job.com/all/coVTBcP1E3DzcGYwJmAWA.html
Java开发工程师(中级),广州佳途科技股份有限公司,1-1.5万,广州·黄埔区,3-4年,大专,民营,150-500人,制药/生物工程,https://jobs.51job.com/guangzhou/136664712.html?s=sou_sou_soulb&t=0_0&req=65ea9d0bd9cc4fdfbce8c64b5adf4886,https://jobs.51job.com/all/coBmYBZlY0UW8EaQRhXTk.html
高级java工程师,广东民企人力资源开发服务中心有限公司,1.6-2万,广州·天河区,3-4年,本科,民营,50-150人,专业服务(咨询、人力资源、财会),https://jobs.51job.com/guangzhou/148471941.html?s=sou_sou_soulb&t=0_0&req=65ea9d0bd9cc4fdfbce8c64b5adf4886,https://jobs.51job.com/all/coUTVWOl45ADsAZwRuVjY.html
高级JAVA工程师(交行w) (MJ008541),神州数码信息服务股份有限公司,1.4-2.4万,上海·长宁区,3-4年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/shanghai/146134177.html?s=sou_sou_soulb&t=0_0&req=65ea9d0bd9cc4fdfbce8c64b5adf4886,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
Java开发工程师（上市公司+项目奖金）(J10027),广州市玄武无线科技股份有限公司,1.3-2.3万·14薪,广州·海珠区,2年,本科,已上市,500-1000人,计算机软件,https://jobs.51job.com/guangzhou/143577230.html?s=sou_sou_soulb&t=0_0&req=65ea9d0bd9cc4fdfbce8c64b5adf4886,https://jobs.51job.com/all/coVTJQNlIyUmRSPgNn.html
Java开发工程师,博彦科技股份有限公司,1.6-1.8万,北京·朝阳区,5-7年,本科,外资（欧美）,10000人以上,通信/电信/网络设备,https://jobs.51job.com/beijing/148510681.html?s=sou_sou_soulb&t=0_0&req=65ea9d0bd9cc4fdfbce8c64b5adf4886,https://jobs.51job.com/all/coB2UGYABmVmo.html
Java开发工程师,上海安硕信息技术股份有限公司,8千-1.5万,北京·东城区,3-4年,本科,已上市,1000-5000人,互联网/电子商务,https://jobs.51job.com/yantai/148502153.html?s=sou_sou_soulb&t=0_0&req=65ea9d0bd9cc4fdfbce8c64b5adf4886,https://jobs.51job.com/all/coUjVTMlIxU2lVMgZn.html
Java开发工程师,上海兰桂骐技术发展股份有限公司,20-23万/年,上海·浦东新区,3-4年,本科,民营,50-150人,学术/科研,https://jobs.51job.com/shanghai/137668616.html?s=sou_sou_soulb&t=0_0&req=65ea9d0bd9cc4fdfbce8c64b5adf4886,https://jobs.51job.com/all/coVTZdPgNnAztTMVA3BWc.html
java工程师中高级,神州数码信息服务股份有限公司,1.6-2.1万,广州·天河区,5-7年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/guangzhou/148549694.html?s=sou_sou_soulb&t=0_0&req=ca28a45e7acaaf9c55af7f8507ea5b39,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
11611B-资深Java开发工程师,平安科技（深圳）有限公司,2-2.5万,深圳·南山区,5-7年,本科,民营,1000-5000人,计算机软件,https://jobs.51job.com/shenzhen/146752061.html?s=sou_sou_soulb&t=0_0&req=ca28a45e7acaaf9c55af7f8507ea5b39,https://jobs.51job.com/all/coBWFQNVA2DjUAYwZiBWg.html
Java高级开发工程师02,德科信息有限公司,2-2.5万,深圳·南山区,5-7年,大专,民营,1000-5000人,计算机软件,https://jobs.51job.com/shenzhen/139028717.html?s=sou_sou_soulb&t=0_0&req=ca28a45e7acaaf9c55af7f8507ea5b39,https://jobs.51job.com/all/coVDFdOFMzDjIDYANgAm8.html
SAP及JAVA自由顾问Freelance,中数通信息有限公司,4-7万,广州·天河区,3-4年,大专,国企,1000-5000人,通信/电信/网络设备,https://jobs.51job.com/guangzhou/137746098.html?s=sou_sou_soulb&t=0_0&req=ca28a45e7acaaf9c55af7f8507ea5b39,https://jobs.51job.com/all/coVDAAYANhUm0.html
Java开发工程师,深圳金亚太科技有限公司,1.6-2.2万·15薪,深圳·南山区,3-4年,大专,民营,150-500人,通信/电信/网络设备,https://jobs.51job.com/shenzhen/140529865.html?s=sou_sou_soulb&t=0_0&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coVDddOQBmAT4HYVE6XTE.html
Java开发工程师（中级、华一）,上海微企信息技术股份有限公司,1-2万,上海·普陀区,2年,大专,民营,50-150人,通信/电信/网络设备,https://jobs.51job.com/shanghai/136987517.html?s=sou_sou_soulb&t=0_0&req=b8a7fefaf29a8e9689dfb9827d811bb9,https://jobs.51job.com/all/coUTUFaQBkBTxUOQBiVjQ.html
Java开发工程师,德特赛维技术有限公司,1-1.8万,成都·青羊区,3-4年,本科,合资,50-150人,计算机软件,https://jobs.51job.com/chengdu/144350767.html?s=sou_sou_soulb&t=0_0&req=ba005c15d49d6df59a36307b0dbb90a3,https://jobs.51job.com/all/coBWdWNVUyATpRPFA0UzI.html
java后端工程师 (MJ000112),江苏硕世生物科技股份有限公司,2-3万,上海·闵行区,3-4年,本科,已上市,500-1000人,制药/生物工程,https://jobs.51job.com/shanghai/147526137.html?s=sou_sou_soulb&t=0_0&req=ba005c15d49d6df59a36307b0dbb90a3,https://jobs.51job.com/all/coBWEHYAVvADdSPwNjUjc.html
Java开发工程师,点奇互联（北京）科技有限公司,8千-1.5万,北京·海淀区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/beijing/140740832.html?s=sou_sou_soulb&t=0_0&req=ba005c15d49d6df59a36307b0dbb90a3,https://jobs.51job.com/all/coUTBSNFI0AjxUMFA7AmA.html
Java后台开发程序员,北京嘉士宝科技有限公司,1-2万,北京·朝阳区,3-4年,大专,民营,少于50人,电气/电力/水利,https://jobs.51job.com/beijing/67171921.html?s=sou_sou_soulb&t=0_0&req=4eff650da5bd4480c161e5c43823991c,https://jobs.51job.com/all/coBmNdOl89U24OaFYyUTE.html
Java开发工程师（TJ0002）,万得信息技术股份有限公司（Wind资讯）,1.5-3万,上海,5-7年,本科,民营,1000-5000人,金融/投资/证券,https://jobs.51job.com/shanghai/131738285.html?s=sou_sou_soulb&t=0_0&req=3c89c11b469b0ed1c18fb1a0edf39bda,https://jobs.51job.com/all/coA2dTMVQ_VG8CZAJj.html
Java开发工程师,四川金顶（集团）股份有限公司,1.2-1.7万,成都·高新区,3-4年,本科,已上市,150-500人,采掘业/冶炼,https://jobs.51job.com/chengdu/148575705.html?s=sou_sou_soulb&t=0_0&req=ac3be13ae8bb4705cc20c868060d9bce,https://jobs.51job.com/all/coCWlWMgNhAzRSNAJnVzM.html
Java,光谷动力（北京）科技有限公司,8千-1.5万,北京·通州区,无需经验,大专,民营,,计算机软件,https://jobs.51job.com/beijing/148554047.html?s=sou_sou_soulb&t=0_0&req=8e90a34c2452665243190af048d87258,https://jobs.51job.com/all/coAWBTP1Q3DzkGY1EwUTI.html
Java游戏主程,娉娉科技（广州）有限公司,2-3万,广州·黄埔区,5-7年,大专,民营,少于50人,,https://jobs.51job.com/guangzhou/140024973.html?s=sou_sou_soulb&t=0_0&req=8e90a34c2452665243190af048d87258,https://jobs.51job.com/all/coVTACYFcxUWYBbVAwXD4.html
Java高级工程师,广东杰富亿自动化有限公司,1.3-1.8万,东莞·石碣镇,8-9年,本科,民营,50-150人,仪器仪表/工业自动化,https://jobs.51job.com/guangzhou/148545010.html?s=sou_sou_soulb&t=0_1&req=8e90a34c2452665243190af048d87258,https://jobs.51job.com/all/coBWRXMQJmBzhSNVQ2VzE.html
Java开发工程师,内蒙古钛驰新迪商务有限公司,8千-1.5万·13薪,北京·朝阳区,1年,大专,民营,,电子技术/半导体/集成电路,https://jobs.51job.com/zhangjiakou/141354389.html?s=sou_sou_soulb&t=0_0&req=ba005c15d49d6df59a36307b0dbb90a3,https://jobs.51job.com/all/coVDVXMFIxVmAOaQZlBWU.html
Java开发,上海穗禾信息科技有限公司,1.7-2.1万,上海·浦东新区,3-4年,大专,国企,,金融/投资/证券,https://jobs.51job.com/shanghai/148557508.html?s=sou_sou_soulb&t=0_0&req=94afd036004665baf6e261459cb6049b,https://jobs.51job.com/all/coAGFSN1U0BDMObVYwVTk.html
高级JAVA工程师(交行w) (MJ008541),神州数码信息服务股份有限公司,1.4-2.4万,上海·长宁区,3-4年,本科,已上市,10000人以上,计算机软件,https://jobs.51job.com/shanghai/146134177.html?s=sou_sou_soulb&t=0_0&req=472f6d60b9146eda2a9ba6552b0043a5,https://jobs.51job.com/all/coVDBSMFQ_BDkBZlE0UD0.html
Java开发,广州友地信息技术有限公司,1.2-1.6万,广州·海珠区,3-4年,大专,民营,150-500人,计算机软件,https://jobs.51job.com/guangzhou/147159173.html?s=sou_sou_soulb&t=0_0&req=e0b5dd8b0ceefc4a750f791bba031bd8,https://jobs.51job.com/all/coBWdVMgBlBjFUNAVuUDE.html
Java开发工程师,上海誉洋控股（集团）有限公司,7.5千-1.2万,上海·虹口区,2年,大专,民营,50-150人,,https://jobs.51job.com/shanghai/147075876.html?s=sou_sou_soulb&t=0_0&req=eb41425f9e03079a43cd9dc5a274ef9d,https://jobs.51job.com/all/coBmNSN1U2Bz4AZARvUTQ.html
高级Java开发工程师,天朝盛通（广州）科技有限公司,9千-1.2万,广州·黄埔区,3-4年,本科,民营,50-150人,计算机软件,https://jobs.51job.com/guangzhou/147862093.html?s=sou_sou_soulb&t=0_0&req=3c89c11b469b0ed1c18fb1a0edf39bda,https://jobs.51job.com/all/coVjVQMVQ1Aj1WMgJhBWg.html
Java工程师（自研产品+包食宿）,南昌岳歌服饰有限公司,1-1.5万,广州·番禺区,3-4年,大专,民营,1000-5000人,服装/纺织/皮革,https://jobs.51job.com/guangzhou/138392407.html?s=sou_sou_soulb&t=0_0&req=4eff650da5bd4480c161e5c43823991c,https://jobs.51job.com/all/coBWVUOQNnUWgGYwdkVjU.html
Java开发高级工程师,上海织田信息技术有限公司,1.5-1.9万,上海·浦东新区,5-7年,大专,民营,50-150人,电子技术/半导体/集成电路,https://jobs.51job.com/shanghai/143758612.html?s=sou_sou_soulb&t=0_0&req=8e90a34c2452665243190af048d87258,https://jobs.51job.com/all/coVjUFYwdmBTwAZgZjXT0.html
Java高级开发工程师,广东新邦智联科技有限公司,1.7-2.5万,广州·越秀区,8-9年,本科,民营,150-500人,计算机服务(系统、数据服务、维修),https://jobs.51job.com/guangzhou/137444301.html?s=sou_sou_soulb&t=0_0&req=ba005c15d49d6df59a36307b0dbb90a3,https://jobs.51job.com/all/coCWlcP186AzkBZwdkBmM.html
Java,光谷动力（北京）科技有限公司,8千-1.5万,北京·朝阳区,1年,大专,民营,,计算机软件,https://jobs.51job.com/beijing/148526912.html?s=sou_sou_soulb&t=0_0&req=94afd036004665baf6e261459cb6049b,https://jobs.51job.com/all/coAWBTP1Q3DzkGY1EwUTI.html
